,position,num_mutations
17437,17678,409
17438,17679,235
17439,17680,1
17440,17681,5
17441,17682,15
17442,17683,6
17443,17684,0
17444,17685,17
17445,17686,92
17446,17687,3
17447,17688,42
17448,17689,10
17449,17690,58
17450,17691,27
17451,17692,0
17452,17693,0
17453,17694,12
17454,17695,10
17455,17696,0
17456,17697,33
17457,17698,9
17458,17699,3
17459,17700,6
17460,17701,3
17461,17702,2
17462,17703,71
17463,17704,1
17464,17705,1
17465,17706,38
17466,17707,42
17467,17708,1
17468,17709,29
17469,17710,0
17470,17711,1
17471,17712,13
17472,17713,27
17473,17714,1
17474,17715,8
17475,17717,0
17476,17718,46
17477,17719,2
17478,17720,5
17479,17721,440
17480,17722,75
17481,17723,3
17482,17724,17
17483,17725,5
17484,17726,0
17485,17727,13
17486,17728,0
17487,17729,0
17488,17730,23
17489,17731,27
17490,17732,2
17491,17733,297
17492,17734,72
17493,17735,10
17494,17736,28
17495,17737,22
17496,17738,83
17497,17739,15
17498,17740,20
17499,17741,17
17500,17742,29
17501,17743,24
17502,17744,13
17503,17745,239
17504,17746,368
17505,17747,333
17506,17748,34
17507,17749,61
17508,17750,212
17509,17751,25
17510,17752,0
17511,17753,6
17512,17755,13
17513,17756,31
17514,17757,13
17515,17758,5
17516,17759,16
17517,17760,10
17518,17761,55
17519,17762,252
17520,17763,38
17521,17764,9
17522,17765,2
17523,17766,422
17524,17767,10
17525,17768,2
17526,17769,28
17527,17770,8
17528,17771,3
17529,17772,14
17530,17773,2
17531,17774,0
17532,17775,13
17533,17776,1
17534,17777,0
17535,17778,12
17536,17779,1
17537,17780,1
17538,17781,52
17539,17782,0
17540,17783,1
17541,17784,23
17542,17785,1
17543,17786,4
17544,17787,19
17545,17788,0
17546,17789,0
17547,17790,89
17548,17791,0
17549,17792,4
17550,17793,16
17551,17794,22
17552,17795,215
17553,17796,19
17554,17797,13
17555,17798,6
17556,17799,57
17557,17800,6
17558,17801,13
17559,17802,48
17560,17803,7
17561,17804,13
17562,17805,18
17563,17806,1
17564,17807,10
17565,17808,121
17566,17809,12
17567,17810,0
17568,17811,12
17569,17812,3
17570,17813,1
17571,17814,49
17572,17815,40
17573,17816,7
17574,17817,5
17575,17818,32
17576,17819,1
17577,17820,14
17578,17821,41
17579,17822,189
17580,17823,18
17581,17824,0
17582,17825,127
17583,17826,21
17584,17827,2
17585,17828,8
17586,17829,5
17587,17830,2
17588,17831,1
17589,17832,14
17590,17833,2
17591,17834,1
17592,17835,32
17593,17836,2
17594,17837,1
17595,17838,19
17596,17839,3
17597,17840,0
17598,17841,42
17599,17842,1
17600,17843,0
17601,17844,32
17602,17845,7
17603,17846,0
17604,17847,46
17605,17849,1
17606,17850,250
17607,17851,1
17608,17852,4
17609,17853,24
17610,17854,0
17611,17855,0
17612,17856,14
17613,17857,4
17614,17858,43
17615,17859,36
17616,17860,12
17617,17861,12
17618,17862,23
17619,17863,40
17620,17864,7
17621,17865,50
17622,17866,10
17623,17867,5
17624,17868,19
17625,17869,21
17626,17870,2
17627,17871,8
17628,17872,9
17629,17873,1
17630,17874,33
17631,17875,13
17632,17876,25
17633,17877,23
17634,17878,2
17635,17879,1
17636,17880,18
17637,17881,4
17638,17882,0
17639,17883,67
17640,17884,6
17641,17885,1
17642,17886,23
17643,17887,3
17644,17888,3
17645,17889,13
17646,17890,5
17647,17891,1
17648,17892,26
17649,17893,39
17650,17894,58
17651,17895,31
17652,17896,2
17653,17897,0
17654,17898,19
17655,17899,0
17656,17900,1
17657,17901,11
17658,17902,0
17659,17903,1
17660,17904,4
17661,17905,1
17662,17906,12
17663,17907,9
17664,17908,22
17665,17909,2
17666,17910,7
17667,17911,1
17668,17912,1
17669,17913,69
17670,17914,2
17671,17915,1
17672,17916,13
17673,17917,1
17674,17918,0
17675,17919,17
17676,17920,1
17677,17921,0
17678,17922,27
17679,17923,0
17680,17924,0
17681,17925,17
17682,17926,2
17683,17927,0
17684,17928,26
17685,17929,12
17686,17930,10
17687,17931,17
17688,17932,1
17689,17933,0
17690,17934,153
17691,17935,2
17692,17936,1
17693,17937,13
17694,17938,32
17695,17939,61
17696,17940,15
17697,17941,11
17698,17942,2
17699,17943,12
17700,17944,131
17701,17945,6
17702,17946,17
17703,17947,2
17704,17948,3
17705,17949,32
17706,17950,8
17707,17951,5
17708,17952,2
17709,17953,5
17710,17954,1
17711,17955,12
17712,17956,4
17713,17957,2
17714,17958,28
17715,17959,19
17716,17960,8
17717,17961,33
17718,17962,25
17719,17963,15
17720,17964,275
17721,17965,1
17722,17966,6
17723,17967,14
17724,17968,3
17725,17969,28
17726,17970,24
17727,17971,7
17728,17972,23
17729,17973,24
17730,17974,25
17731,17975,6
17732,17976,99
17733,17977,496
17734,17978,2
17735,17979,15
17736,17980,3
17737,17981,0
17738,17982,9
17739,17983,12
17740,17984,17
17741,17985,56
17742,17986,8
17743,17987,12
17744,17988,28
17745,17989,2
17746,17990,0
17747,17991,8
17748,17992,3
17749,17993,24
17750,17994,19
17751,17995,24
17752,17996,7
17753,17997,7
17754,17998,4
17755,17999,382
17756,18000,10
17757,18001,10
17758,18002,23
17759,18003,7
17760,18004,15
17761,18005,1
17762,18006,16
17763,18007,4
17764,18008,7
17765,18009,12
17766,18010,22
17767,18011,1
17768,18012,46
17769,18013,1
17770,18014,1
17771,18015,12
17772,18016,3
17773,18017,5
17774,18018,43
17775,18019,9
17776,18020,25
17777,18021,52
17778,18022,9
17779,18023,23
17780,18024,24
17781,18025,15
17782,18026,0
17783,18027,80
17784,18028,174
17785,18029,248
17786,18030,20
17787,18031,2
17788,18032,289
17789,18033,16
17790,18034,7
17791,18035,0
17792,18036,6
17793,18037,1
17794,18038,0
17795,18039,20
17796,18040,133
17797,18041,9
17798,18042,35
17799,18043,3
17800,18044,11
17801,18045,10
17802,18046,3
17803,18047,5
17804,18048,21
17805,18049,26
17806,18050,4
17807,18051,17
17808,18052,4
17809,18053,14
17810,18054,19
17811,18055,33
17812,18056,8
17813,18057,17
17814,18058,3
17815,18059,0
17816,18060,357
17817,18061,0
17818,18062,1
17819,18063,3
17820,18064,1
17821,18065,2
17822,18066,16
17823,18067,3
17824,18068,0
17825,18069,14
17826,18070,1
17827,18071,0
17828,18072,4
17829,18073,0
17830,18074,0
17831,18075,7
17832,18076,0
17833,18077,11
17834,18078,45
17835,18079,140
17836,18080,2
17837,18081,14
17838,18082,10
17839,18083,88
17840,18084,60
17841,18085,15
17842,18086,462
17843,18087,29
17844,18088,46
17845,18089,6
17846,18090,54
17847,18091,11
17848,18092,0
17849,18093,17
17850,18094,1
17851,18095,0
17852,18096,51
17853,18097,0
17854,18098,0
17855,18099,35
17856,18100,7
17857,18101,0
17858,18102,20
17859,18103,3
17860,18104,5
17861,18105,257
17862,18106,108
17863,18107,0
17864,18108,13
17865,18109,27
17866,18110,31
17867,18111,30
17868,18112,1
17869,18113,2
17870,18114,14
17871,18115,252
17872,18116,6
17873,18117,36
17874,18118,49
17875,18119,12
17876,18120,51
17877,18121,23
17878,18122,19
17879,18123,8
17880,18124,2
17881,18125,3
17882,18126,20
17883,18127,6
17884,18128,4
17885,18129,266
17886,18130,7
17887,18131,397
17888,18132,39
17889,18133,4
17890,18134,14
17891,18135,13
17892,18136,3
17893,18137,3
17894,18138,56
17895,18139,2
17896,18140,7
17897,18141,13
17898,18142,7
17899,18143,14
17900,18144,38
17901,18145,1
17902,18146,30
17903,18147,22
17904,18148,51
17905,18149,30
17906,18150,9
17907,18151,5
17908,18152,0
17909,18153,52
17910,18154,1
17911,18155,32
17912,18156,12
17913,18157,18
17914,18158,5
17915,18159,13
17916,18160,15
17917,18161,1
17918,18162,69
17919,18163,5
17920,18164,19
17921,18165,1
17922,18166,153
17923,18167,197
17924,18168,26
17925,18169,132
17926,18170,39
17927,18171,161
17928,18172,11
17929,18173,27
17930,18174,8
17931,18175,180
17932,18176,137
17933,18177,13
17934,18178,2
17935,18179,7
17936,18180,69
17937,18181,48
17938,18182,10
17939,18183,53
17940,18184,28
17941,18185,6
17942,18186,194
17943,18187,3
17944,18188,9
17945,18189,97
17946,18190,1
17947,18191,2
17948,18192,18
17949,18193,0
17950,18194,6
17951,18195,9
17952,18196,1
17953,18197,6
17954,18198,7
17955,18199,7
17956,18200,0
17957,18201,9
17958,18202,18
17959,18203,6
17960,18204,18
17961,18205,1
17962,18206,1
17963,18207,7
17964,18208,8
17965,18209,7
17966,18210,84
17967,18211,4
17968,18212,0
17969,18213,33
17970,18214,28
17971,18215,0
17972,18216,12
17973,18217,4
17974,18218,1
17975,18219,3
17976,18220,0
17977,18221,8
17978,18222,9
17979,18223,15
17980,18224,8
17981,18225,142
17982,18226,7
17983,18227,11
17984,18228,20
17985,18229,3
17986,18230,7
17987,18231,40
17988,18232,4
17989,18233,3
17990,18234,7
17991,18235,0
17992,18236,0
17993,18237,15
17994,18238,6
17995,18239,9
17996,18240,18
17997,18241,7
17998,18242,8
17999,18243,5
18000,18244,1
18001,18245,1
18002,18246,71
18003,18247,50
18004,18248,123
18005,18249,15
18006,18250,3
18007,18251,8
18008,18252,347
18009,18253,9
18010,18254,7
18011,18255,376
18012,18256,1
18013,18257,1
18014,18258,11
18015,18259,38
18016,18260,62
18017,18261,110
18018,18262,17
18019,18263,21
18020,18264,87
18021,18265,55
18022,18266,26
18023,18267,147
18024,18268,0
18025,18269,13
18026,18270,31
18027,18271,5
18028,18272,11
18029,18273,26
18030,18274,13
18031,18275,7
18032,18276,6
18033,18277,10
18034,18278,9
18035,18279,4
18036,18280,9
18037,18281,21
18038,18282,5
18039,18283,31
18040,18284,6
18041,18285,18
18042,18286,14
18043,18287,8
18044,18288,10
18045,18289,0
18046,18290,0
18047,18291,22
18048,18292,55
18049,18293,2
18050,18294,30
18051,18295,0
18052,18296,1
18053,18298,57
18054,18299,16
18055,18300,24
18056,18301,10
18057,18302,2
18058,18303,35
18059,18304,10
18060,18305,4
18061,18306,64
18062,18307,1
18063,18308,0
18064,18309,30
18065,18310,23
18066,18311,16
18067,18312,195
18068,18313,0
18069,18314,0
18070,18315,115
18071,18316,1
18072,18317,0
18073,18318,149
18074,18319,1
18075,18320,3
18076,18321,24
18077,18322,209
18078,18323,8
18079,18324,13
18080,18325,10
18081,18326,195
18082,18327,19
18083,18328,4
18084,18329,126
18085,18330,7
18086,18331,3
18087,18332,24
18088,18333,19
18089,18334,1
18090,18335,10
18091,18336,23
18092,18337,35
18093,18338,13
18094,18339,8
18095,18340,32
18096,18341,3
18097,18342,19
18098,18343,1
18099,18344,3
18100,18345,12
18101,18346,5
18102,18347,4
18103,18348,382
18104,18349,0
18105,18350,1
18106,18351,33
18107,18352,9
18108,18353,0
18109,18354,2
18110,18355,3
18111,18356,2
18112,18357,22
18113,18358,16
18114,18359,2
18115,18360,14
18116,18361,1
18117,18362,0
18118,18363,27
18119,18364,16
18120,18365,1
18121,18366,112
18122,18367,1
18123,18368,1
18124,18369,11
18125,18370,7
18126,18371,4
18127,18372,20
18128,18373,7
18129,18374,5
18130,18375,20
18131,18376,7
18132,18377,387
18133,18378,15
18134,18379,79
18135,18380,18
18136,18381,6
18137,18382,51
18138,18383,7
18139,18384,23
18140,18385,7
18141,18386,3
18142,18387,32
18143,18388,47
18144,18389,1
18145,18390,23
18146,18391,32
18147,18392,2
18148,18393,12
18149,18394,89
18150,18395,427
18151,18396,20
18152,18397,72
18153,18398,17
18154,18399,26
18155,18400,52
18156,18401,69
18157,18402,36
18158,18403,10
18159,18404,10
18160,18405,19
18161,18406,0
18162,18407,1
18163,18408,10
18164,18409,1
18165,18410,31
18166,18411,23
18167,18412,233
18168,18413,1
18169,18414,10
18170,18415,2
18171,18416,2
18172,18417,102
18173,18418,2
18174,18419,1
18175,18420,8
18176,18421,38
18177,18422,4
18178,18423,7
18179,18424,138
18180,18425,21
18181,18426,22
18182,18427,5
18183,18428,12
18184,18429,61
18185,18430,0
18186,18431,93
18187,18432,13
18188,18433,50
18189,18434,14
18190,18435,37
18191,18436,15
18192,18437,4
18193,18438,16
18194,18439,12
18195,18440,24
18196,18441,55
18197,18442,17
18198,18443,24
18199,18444,10
18200,18446,0
18201,18447,20
18202,18448,21
18203,18449,98
18204,18450,15
18205,18451,3
18206,18452,134
18207,18453,29
18208,18454,3
18209,18455,11
18210,18456,17
18211,18457,247
18212,18458,22
18213,18459,9
18214,18460,6
18215,18461,1
18216,18462,97
18217,18463,109
18218,18464,48
18219,18466,7
18220,18467,6
18221,18468,40
18222,18469,32
18223,18470,30
18224,18471,167
18225,18472,7
18226,18473,21
18227,18474,9
18228,18475,2
18229,18476,1
18230,18477,9
18231,18478,7
18232,18479,10
18233,18480,21
18234,18481,45
18235,18482,1
18236,18483,86
18237,18484,6
18238,18485,0
18239,18486,313
18240,18487,19
18241,18488,51
18242,18489,1
18243,18490,61
18244,18491,42
18245,18492,7
18246,18493,41
18247,18494,0
18248,18495,10
18249,18496,10
18250,18497,2
18251,18498,172
18252,18499,24
18253,18500,11
18254,18501,179
18255,18502,1
18256,18503,12
18257,18504,9
18258,18507,16
18259,18508,544
18260,18509,15
18261,18510,39
18262,18511,81
18263,18512,59
18264,18513,15
18265,18514,2
18266,18515,2
18267,18516,8
18268,18517,15
18269,18518,16
18270,18519,7
18271,18520,22
18272,18521,2
18273,18522,15
18274,18523,29
18275,18524,5
18276,18525,100
18277,18526,244
18278,18527,8
18279,18528,8
18280,18529,19
18281,18530,7
18282,18531,11
18283,18532,1
18284,18533,9
18285,18534,58
18286,18535,25
18287,18536,7
18288,18537,18
18289,18538,114
18290,18539,10
18291,18540,10
18292,18541,2
18293,18542,1
18294,18543,7
18295,18544,9
18296,18545,15
18297,18546,121
18298,18547,3
18299,18548,1
18300,18549,13
18301,18550,19
18302,18551,5
18303,18552,9
18304,18553,4
18305,18554,1
18306,18555,622
18307,18556,17
18308,18557,76
18309,18558,5
18310,18559,32
18311,18560,3
18312,18561,11
18313,18562,2
18314,18563,5
18315,18564,7
18316,18565,13
18317,18566,22
18318,18567,47
18319,18568,520
18320,18569,4
18321,18570,346
18322,18571,10
18323,18572,4
18324,18573,22
18325,18574,14
18326,18575,9
18327,18576,90
18328,18577,4
18329,18578,4
18330,18579,12
18331,18580,14
18332,18581,10
18333,18582,93
18334,18583,178
18335,18584,5
18336,18585,533
18337,18586,26
18338,18587,2
18339,18588,15
18340,18589,34
18341,18590,4
18342,18591,1186
18343,18592,7
18344,18593,8
18345,18594,25
18346,18595,1
18347,18596,9
18348,18597,5
18349,18598,14
18350,18599,20
18351,18600,26
18352,18601,35
18353,18602,4
18354,18603,39
18355,18604,9
18356,18605,2
18357,18606,51
18358,18607,1
18359,18608,0
18360,18609,6
18361,18610,0
18362,18611,0
18363,18612,35
18364,18613,8
18365,18614,0
18366,18615,20
18367,18616,6
18368,18617,0
18369,18618,16
18370,18619,8
18371,18620,2
18372,18621,7
18373,18622,5
18374,18623,39
18375,18624,32
18376,18625,2
18377,18626,10
18378,18627,9
18379,18628,0
18380,18629,8
18381,18630,21
18382,18631,3
18383,18632,8
18384,18633,6
18385,18634,58
18386,18635,7
18387,18636,93
18388,18637,1
18389,18638,7
18390,18639,14
18391,18640,18
18392,18641,8
18393,18642,12
18394,18643,0
18395,18644,0
18396,18645,8
18397,18646,134
18398,18647,499
18399,18648,26
18400,18649,4
18401,18650,7
18402,18651,258
18403,18652,84
18404,18653,20
18405,18654,101
18406,18655,2
18407,18656,9
18408,18657,456
18409,18658,0
18410,18659,0
18411,18660,15
18412,18661,5
18413,18662,3
18414,18663,16
18415,18664,63
18416,18665,2
18417,18666,7
18418,18667,0
18419,18668,3
18420,18669,26
18421,18670,14
18422,18671,34
18423,18672,23
18424,18673,12
18425,18674,46
18426,18675,22
18427,18676,19
18428,18677,72
18429,18678,20
18430,18679,18
18431,18680,14
18432,18681,101
18433,18682,20
18434,18683,72
18435,18684,20
18436,18685,7
18437,18686,38
18438,18687,273
18439,18688,23
18440,18689,16
18441,18691,6
18442,18692,26
18443,18693,78
18444,18694,12
18445,18695,75
18446,18696,35
18447,18697,26
18448,18698,96
18449,18699,31
18450,18700,10
18451,18701,8
18452,18702,41
18453,18703,81
18454,18704,16
18455,18705,76
18456,18706,7
18457,18707,7
18458,18708,17
18459,18709,2
18460,18710,14
18461,18711,24
18462,18712,11
18463,18713,54
18464,18714,82
18465,18715,1
18466,18717,13
18467,18718,3
18468,18719,1
18469,18720,1
18470,18721,10
18471,18722,18
18472,18723,41
18473,18724,0
18474,18725,0
18475,18726,12
18476,18727,7
18477,18728,8
18478,18729,6
18479,18730,13
18480,18731,12
18481,18732,30
18482,18733,9
18483,18734,8
18484,18735,42
18485,18736,31
18486,18737,2
18487,18738,11
18488,18739,11
18489,18740,16
18490,18741,21
18491,18742,6
18492,18743,5
18493,18744,581
18494,18745,88
18495,18746,4
18496,18747,370
18497,18748,3
18498,18749,2
18499,18750,36
18500,18751,5
18501,18752,7
18502,18753,35
18503,18754,21
18504,18755,15
18505,18756,315
18506,18757,8
18507,18758,7
18508,18759,8
18509,18760,20
18510,18761,13
18511,18762,44
18512,18763,23
18513,18764,4
18514,18765,15
18515,18766,0
18516,18767,1
18517,18768,9
18518,18769,14
18519,18770,4
18520,18771,21
18521,18772,0
18522,18773,3
18523,18774,5
18524,18775,1
18525,18776,0
18526,18777,23
18527,18778,1
18528,18779,0
18529,18780,17
18530,18781,80
18531,18782,131
18532,18783,11
18533,18784,19
18534,18785,11
18535,18786,12
18536,18787,19
18537,18788,474
18538,18789,15
18539,18790,8
18540,18791,2
18541,18792,16
18542,18793,6
18543,18794,7
18544,18795,76
18545,18796,56
18546,18797,2
18547,18798,17
18548,18799,5
18549,18800,9
18550,18801,17
18551,18802,17
18552,18803,193
18553,18804,138
18554,18805,3
18555,18806,4
18556,18807,52
18557,18808,2
18558,18809,0
18559,18810,25
18560,18811,11
18561,18812,23
18562,18813,41
18563,18814,212
18564,18815,7
18565,18816,221
18566,18817,16
18567,18818,25
18568,18819,15
18569,18820,0
18570,18821,0
18571,18822,31
18572,18823,0
18573,18824,8
18574,18825,14
18575,18826,113
18576,18827,11
18577,18828,350
18578,18829,0
18579,18830,2
18580,18831,20
18581,18832,11
18582,18833,16
18583,18834,12
18584,18835,10
18585,18836,18
18586,18837,26
18587,18838,11
18588,18839,21
18589,18840,15
18590,18841,2
18591,18842,0
18592,18843,14
18593,18844,24
18594,18845,0
18595,18846,33
18596,18847,0
18597,18848,3
18598,18849,4
18599,18850,5
18600,18851,9
18601,18852,7
18602,18853,1
18603,18854,15
18604,18855,6
18605,18856,0
18606,18857,0
18607,18858,14
18608,18859,178
18609,18860,2
18610,18861,18
18611,18862,15
18612,18863,38
18613,18864,16
18614,18865,1
18615,18866,2
18616,18867,7
18617,18868,4
18618,18869,3
18619,18870,12
18620,18871,1
18621,18872,6
18622,18873,25
18623,18874,1
18624,18875,1
18625,18876,25
18626,18877,467
18627,18878,0
18628,18879,14
18629,18880,70
18630,18881,103
18631,18882,14
18632,18883,31
18633,18884,4
18634,18885,59
18635,18886,31
18636,18887,48
18637,18888,135
18638,18889,12
18639,18890,9
18640,18891,89
18641,18892,1
18642,18893,4
18643,18894,52
18644,18895,3
18645,18896,0
18646,18897,13
18647,18898,107
18648,18899,5
18649,18900,17
18650,18901,5
18651,18902,19
18652,18903,18
18653,18904,26
18654,18905,49
18655,18906,13
18656,18907,154
18657,18908,0
18658,18909,22
18659,18910,44
18660,18911,3
18661,18912,48
18662,18913,1
18663,18914,0
18664,18915,0
18665,18916,12
18666,18917,26
18667,18918,10
18668,18919,22
18669,18920,13
18670,18921,11
18671,18922,3
18672,18923,13
18673,18924,25
18674,18925,6
18675,18926,1
18676,18927,26
18677,18928,238
18678,18929,100
18679,18930,4
18680,18931,21
18681,18932,19
18682,18933,9
18683,18934,8
18684,18935,2
18685,18936,16
18686,18937,80
18687,18938,21
18688,18939,4
18689,18940,12
18690,18941,49
18691,18942,47
18692,18943,0
18693,18944,2
18694,18945,10
18695,18946,28
18696,18947,13
18697,18948,82
18698,18949,10
18699,18950,21
18700,18951,98
18701,18952,18
18702,18953,6
18703,18954,11
18704,18955,0
18705,18956,21
18706,18957,24
18707,18958,12
18708,18959,45
18709,18960,63
18710,18961,17
18711,18962,22
18712,18963,12
18713,18964,0
18714,18965,0
18715,18966,3
18716,18967,2
18717,18968,1
18718,18969,8
18719,18970,11
18720,18971,19
18721,18972,173
18722,18973,51
18723,18974,2
18724,18975,21
18725,18976,3
18726,18977,0
18727,18978,15
18728,18979,94
18729,18980,1
18730,18981,303
18731,18982,15
18732,18983,18
18733,18984,176
18734,18985,173
18735,18986,6
18736,18987,18
18737,18988,21
18738,18989,4
18739,18990,16
18740,18991,5
18741,18992,18
18742,18993,9
18743,18994,18
18744,18995,10
18745,18996,10
18746,18997,22
18747,18998,71
18748,18999,17
18749,19000,11
18750,19001,2
18751,19002,39
18752,19003,22
18753,19004,6
18754,19005,13
18755,19006,45
18756,19007,27
18757,19008,11
18758,19009,184
18759,19010,11
18760,19011,388
18761,19012,3
18762,19013,8
18763,19014,27
18764,19015,20
18765,19016,19
18766,19017,472
18767,19018,159
18768,19019,46
18769,19020,19
18770,19021,58
18771,19022,6
18772,19023,17
18773,19024,16
18774,19025,2
18775,19026,37
18776,19027,45
18777,19028,3
18778,19029,123
18779,19030,0
18780,19031,0
18781,19032,270
18782,19033,15
18783,19034,1
18784,19035,31
18785,19036,2
18786,19037,0
18787,19038,17
18788,19039,0
18789,19040,2
18790,19041,43
18791,19042,4
18792,19043,2
18793,19044,12
18794,19045,0
18795,19046,1
18796,19047,5
18797,19048,5
18798,19049,4
18799,19050,9
18800,19051,11
18801,19052,1
18802,19053,11
18803,19054,2
18804,19055,8
18805,19056,33
18806,19057,4
18807,19058,2
18808,19059,25
18809,19060,19
18810,19061,11
18811,19062,11
18812,19063,37
18813,19064,16
18814,19065,28
18815,19066,3
18816,19067,12
18817,19068,14
18818,19069,32
18819,19070,56
18820,19071,24
18821,19072,157
18822,19073,35
18823,19074,28
18824,19075,19
18825,19076,7
18826,19077,22
18827,19078,8
18828,19079,27
18829,19080,20
18830,19081,0
18831,19082,0
18832,19083,4
18833,19084,12
18834,19085,17
18835,19086,377
18836,19087,3
18837,19088,3
18838,19089,53
18839,19090,1
18840,19091,3
18841,19092,20
18842,19093,1
18843,19094,1
18844,19095,21
18845,19096,34
18846,19097,88
18847,19098,18
18848,19099,3
18849,19100,20
18850,19101,153
18851,19102,85
18852,19103,5
18853,19104,20
18854,19105,1
18855,19106,9
18856,19107,9
18857,19108,5
18858,19109,79
18859,19110,7
18860,19111,17
18861,19112,12
18862,19113,88
18863,19114,1
18864,19115,7
18865,19116,37
18866,19117,129
18867,19118,193
18868,19119,21
18869,19120,2
18870,19121,16
18871,19122,17
18872,19123,0
18873,19124,4
18874,19125,9
18875,19126,15
18876,19127,7
18877,19128,2
18878,19129,8
18879,19130,3
18880,19131,9
18881,19132,26
18882,19133,6
18883,19134,16
18884,19135,16
18885,19136,4
18886,19137,70
18887,19138,9
18888,19139,10
18889,19140,37
18890,19141,0
18891,19142,2
18892,19143,15
18893,19144,2
18894,19145,154
18895,19146,6
18896,19147,5
18897,19148,11
18898,19149,21
18899,19150,17
18900,19151,210
18901,19152,117
18902,19153,9
18903,19154,65
18904,19155,16
18905,19156,94
18906,19157,3
18907,19158,28
18908,19159,6
18909,19160,69
18910,19161,25
18911,19162,64
18912,19163,9
18913,19164,349
18914,19165,9
18915,19166,13
18916,19167,38
18917,19168,13
18918,19169,6
18919,19170,498
18920,19171,11
18921,19172,63
18922,19173,4
18923,19174,37
18924,19175,26
18925,19176,25
18926,19177,10
18927,19178,1
18928,19179,5
18929,19180,83
18930,19181,2
18931,19182,71
18932,19183,3
18933,19184,6
18934,19185,425
18935,19186,365
18936,19187,2
18937,19188,27
18938,19189,9
18939,19190,1
18940,19191,4
18941,19192,0
18942,19193,0
18943,19194,0
18944,19195,0
18945,19196,0
18946,19197,16
18947,19198,3
18948,19199,2
18949,19200,32
18950,19201,7
18951,19202,3
18952,19203,14
18953,19204,10
18954,19205,7
18955,19206,49
18956,19207,20
18957,19208,23
18958,19209,14
18959,19210,10
18960,19211,16
18961,19212,27
18962,19213,2
18963,19214,4
18964,19215,64
18965,19216,17
18966,19217,34
18967,19218,10
18968,19219,23
18969,19220,146
18970,19221,18
18971,19222,0
18972,19223,8
18973,19224,12
18974,19225,7
18975,19226,0
18976,19227,27
18977,19228,21
18978,19229,1
18979,19230,13
18980,19231,8
18981,19232,11
18982,19233,7
18983,19234,0
18984,19235,4
18985,19236,5
18986,19237,1
18987,19238,6
18988,19239,31
18989,19240,0
18990,19241,0
18991,19242,4
18992,19243,1
18993,19244,0
18994,19245,43
18995,19246,6
18996,19247,22
18997,19248,10
18998,19249,0
18999,19251,17
19000,19252,37
19001,19253,1
19002,19254,43
19003,19255,119
19004,19256,0
19005,19257,24
19006,19258,2
19007,19259,10
19008,19260,24
19009,19261,4
19010,19262,7
19011,19263,354
19012,19264,188
19013,19265,0
19014,19266,15
19015,19267,1
19016,19268,6
19017,19269,573
19018,19270,10
19019,19271,1
19020,19272,27
19021,19273,123
19022,19274,57
19023,19275,25
19024,19276,19
19025,19277,2
19026,19278,12
19027,19279,3
19028,19280,13
19029,19281,14
19030,19282,14
19031,19283,24
19032,19284,17
19033,19285,21
19034,19287,11
19035,19288,5
19036,19289,11
19037,19290,67
19038,19291,33
19039,19292,63
19040,19293,12
19041,19294,9
19042,19295,3
19043,19296,12
19044,19297,2
19045,19300,43
19046,19301,15
19047,19302,16
19048,19303,3
19049,19304,4
19050,19305,46
19051,19306,3
19052,19307,7
19053,19308,17
19054,19309,1
19055,19310,4
19056,19311,21
19057,19312,7
19058,19313,19
19059,19314,26
19060,19315,1
19061,19316,0
19062,19317,24
19063,19318,15
19064,19319,1
19065,19320,40
19066,19321,2
19067,19322,0
19068,19323,9
19069,19324,29
19070,19325,17
19071,19326,18
19072,19327,35
19073,19328,23
19074,19329,14
19075,19330,12
19076,19331,5
19077,19332,6
19078,19333,11
19079,19334,23
19080,19335,31
19081,19336,4
19082,19337,12
19083,19340,19
19084,19341,7
19085,19342,8
19086,19343,122
19087,19345,10
19088,19346,2
19089,19347,5
19090,19348,45
19091,19349,5
19092,19350,20
19093,19351,3
19094,19352,14
19095,19353,11
19096,19354,9
19097,19355,1
19098,19356,11
19099,19357,7
19100,19358,8
19101,19359,11
19102,19360,1
19103,19361,3
19104,19362,4
19105,19363,19
19106,19364,5
19107,19365,6
19108,19366,158
19109,19367,54
19110,19368,21
19111,19370,7
19112,19371,5
19113,19372,8
19114,19373,1
19115,19374,296
19116,19375,3
19117,19376,1
19118,19377,19
19119,19378,16
19120,19379,2
19121,19380,44
19122,19381,8
19123,19382,1
19124,19383,31
19125,19384,13
19126,19385,16
19127,19386,45
19128,19387,11
19129,19388,67
19130,19389,17
19131,19390,179
19132,19391,25
19133,19392,22
19134,19393,0
19135,19394,0
19136,19395,9
19137,19396,4
19138,19397,6
19139,19398,192
19140,19399,3
19141,19400,1
19142,19401,18
19143,19402,178
19144,19403,16
19145,19404,37
19146,19405,1
19147,19407,16
19148,19408,8
19149,19409,15
19150,19410,13
19151,19411,1
19152,19412,0
19153,19413,4
19154,19414,67
19155,19415,1
19156,19416,38
19157,19417,32
19158,19418,3
19159,19419,48
19160,19420,10
19161,19421,29
19162,19422,22
19163,19423,0
19164,19424,3
19165,19425,20
19166,19426,11
19167,19427,0
19168,19428,6
19169,19429,24
19170,19430,1
19171,19431,16
19172,19432,1
19173,19433,2
19174,19434,17
19175,19435,5
19176,19436,1
19177,19437,5
19178,19438,0
19179,19439,1
19180,19440,14
19181,19441,28
19182,19442,1
19183,19443,17
19184,19444,4
