P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p).1,min_rec_length,breakpoints,recombinant
ERR7381404_NC_045512:0,SRR20145644_NC_045512:0,ERR7371157_NC_045512:0,18,8,7,0.000288681593,0,-3.5396,0.00058,0.0005772798,9,18049-22025 & 22034-22223,ERR7371157
SRR15629270_NC_045512:0,SRR20264761_NC_045512:0,node_181453_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,6990-22025 & 22034-22053,node_181453
SRR20768963_NC_045512:0,SRR15199972_NC_045512:0,SRR20261293_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,13482-22025 & 22034-23663,SRR20261293
SRR16184577_NC_045512:0,SRR16883450_NC_045512:0,SRR20254757_NC_045512:0,21,7,6,0.000479713519,0,-3.319,0.00096,0.0009591969,6,19862-21784 & 22034-25272,SRR20254757
SRR20254290_NC_045512:0,SRR16350999_NC_045512:0,SRR16829666_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,11563-22025 & 22034-22382,SRR16829666
SRR15391719_NC_045512:0,SRR16898818_NC_045512:0,node_182249_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,9206-22025 & 22034-23429,node_182249
ERR6417018_NC_045512:0,ERR6205935_NC_045512:0,ERR7148808_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,16003-22025 & 22034-25048,ERR7148808
SRR15948441_NC_045512:0,SRR21266161_NC_045512:0,node_181376_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,5866-22025 & 22034-26935,node_181376
ERR6633085_NC_045512:0,SRR20254294_NC_045512:0,node_179036_NC_045512:0,6,11,10,0.007837750949,0,-2.1058,0.01561,0.01561407,6713,4794-7849 & 25353-27984,node_179036
ERR10446641_NC_045512:0,ERR10000160_NC_045512:0,ERR10427736_NC_045512:0,8,14,14,2.8145236e-05,0,-4.5506,6e-05,5.628968e-05,7528,7528-14929 & 28682-29903,ERR10427736
ERR6551687_NC_045512:0,ERR6345513_NC_045512:0,ERR6887909_NC_045512:0,9,9,9,0.000205676712,0,-3.6868,0.00041,0.0004113111,2866,9333-19168 & 22034-25816,ERR6887909
SRR19287974_NC_045512:0,ERR7310754_NC_045512:0,SRR20233568_NC_045512:0,27,7,7,5.204832e-06,0,-5.2836,1e-05,1.040964e-05,9,19859-22025 & 22034-23556,SRR20233568
SRR21032815_NC_045512:0,SRR21272320_NC_045512:0,SRR21220913_NC_045512:0,7,10,9,0.005810366478,0,-2.2358,0.01159,0.01158697,9416,14220-18955 & 28371-29388,SRR21220913
ERR6419023_NC_045512:0,ERR6651687_NC_045512:0,ERR6609891_NC_045512:0,6,5,5,0.015151516534,0,-1.8195,0.03007,0.03007346,7941,6349-8108 & 25484-28311,ERR6609891
SRR17330479_NC_045512:0,SRR20228147_NC_045512:0,SRR20186943_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,14259-22025 & 22034-22080,SRR20186943
ERR6603964_NC_045512:0,SRR17264023_NC_045512:0,SRR19305694_NC_045512:0,6,27,27,6.320155e-06,0,-5.1993,1e-05,1.264027e-05,5184,5184-6614 & 28327-29903,SRR19305694
ERR10805755_NC_045512:0,ERR8140873_NC_045512:0,ERR10804812_NC_045512:0,31,6,4,0.008132798597,0,-2.0898,0.0162,0.01619945,4,26275-26489 & 26493-28092,ERR10804812
ERR10004416_NC_045512:0,ERR9826369_NC_045512:0,SRR20127349_NC_045512:0,11,23,22,1.272293e-06,0,-5.8954,0.0,2.544584e-06,5002,1627-3047 & 23041-25415,SRR20127349
ERR9483503_NC_045512:0,ERR8135413_NC_045512:0,SRR20111223_NC_045512:0,7,4,4,0.024242429063,0,-1.6154,0.0479,0.04789716,90,18166-22686 & 22776-25623,SRR20111223
ERR6203132_NC_045512:0,ERR6924426_NC_045512:0,node_180730_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,21660-22025 & 22034-29903,node_180730
ERR7885484_NC_045512:0,SRR18098309_NC_045512:0,ERR8196091_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,25047-27375 & 27384-29613,ERR8196091
ERR6494825_NC_045512:0,SRR15223696_NC_045512:0,SRR16318274_NC_045512:0,9,27,27,1.06221e-07,0,-6.9738,0.0,2.124422e-07,7124,7124-9051 & 27875-29903,SRR16318274
ERR6486711_NC_045512:0,ERR6259266_NC_045512:0,node_182029_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,20629-22025 & 22034-25871,node_182029
SRR15391634_NC_045512:0,SRR16807854_NC_045512:0,node_181706_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,15928-22025 & 22034-29903,node_181706
ERR7236446_NC_045512:0,ERR6605289_NC_045512:0,ERR7238940_NC_045512:0,11,6,6,0.000969618792,0,-3.0134,0.00194,0.001938297,6,10993-22028 & 22034-22263,ERR7238940
ERR6220213_NC_045512:0,ERR6924773_NC_045512:0,ERR6405162_NC_045512:0,16,4,4,0.003508772235,0,-2.4548,0.00701,0.007005233,5,11109-21300 & 21305-22623,ERR6405162
ERR6105556_NC_045512:0,SRR16973160_NC_045512:0,SRR21322647_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,2029,0-597 & 25856-27874,SRR21322647
ERR6840063_NC_045512:0,node_231089_NC_045512:0,ERR6881205_NC_045512:0,14,7,7,0.000128998974,0,-3.8894,0.00026,0.0002579813,9,20274-22025 & 22034-22202,ERR6881205
SRR16692513_NC_045512:0,ERR6828874_NC_045512:0,SRR20249587_NC_045512:0,16,7,7,6.9343325e-05,0,-4.159,0.00014,0.0001386818,9,19006-22025 & 22034-23986,SRR20249587
SRR16077175_NC_045512:0,SRR15863944_NC_045512:0,SRR16829480_NC_045512:0,11,9,9,7.1445604e-05,0,-4.146,0.00014,0.0001428861,3702,17799-22025 & 25727-28309,SRR16829480
SRR15270985_NC_045512:0,SRR15923783_NC_045512:0,SRR15876884_NC_045512:0,10,26,24,2.1173404e-05,0,-4.6742,4e-05,4.234636e-05,10684,0-1189 & 17497-19219,SRR15876884
SRR17117565_NC_045512:0,ERR6440908_NC_045512:0,SRR20251880_NC_045512:0,21,6,6,7.4321819e-05,0,-4.1289,0.00015,0.0001486381,6,20199-22028 & 22034-22337,SRR20251880
SRR16901703_NC_045512:0,SRR16899351_NC_045512:0,SRR19279475_NC_045512:0,4,11,11,0.00366300391,0,-2.4362,0.00731,0.00731259,5696,0-4595 & 17517-24207,SRR19279475
SRR19683165_NC_045512:0,ERR8176933_NC_045512:0,SRR19814523_NC_045512:0,16,73,72,0.0,0,-14.0978,0.0,1.596564e-14,5584,5584-8391 & 29403-29903,SRR19814523
SRR20766725_NC_045512:0,ERR7005955_NC_045512:0,SRR16307159_NC_045512:0,15,12,12,9.20394e-07,0,-6.036,0.0,1.840787e-06,2905,17122-22024 & 24929-27984,SRR16307159
ERR6105556_NC_045512:0,ERR7018745_NC_045512:0,ERR7035845_NC_045512:0,4,14,14,0.00163398718,0,-2.7868,0.00327,0.003265304,2029,0-7849 & 26728-27874,ERR7035845
SRR16780540_NC_045512:0,SRR15709366_NC_045512:0,node_182261_NC_045512:0,5,12,11,0.013089853339,0,-1.8831,0.02601,0.02600836,9336,4455-10321 & 22035-25022,node_182261
ERR6203132_NC_045512:0,SRR15628974_NC_045512:0,node_182265_NC_045512:0,8,7,7,0.001398601336,0,-2.8543,0.0028,0.002795247,9,20814-22025 & 22034-25182,node_182265
ERR6836572_NC_045512:0,SRR16831566_NC_045512:0,node_186168_NC_045512:0,7,9,8,0.009265736677,0,-2.0331,0.01845,0.01844562,6351,6573-18253 & 28379-29903,node_186168
ERR6619482_NC_045512:0,ERR6809469_NC_045512:0,node_180878_NC_045512:0,8,8,7,0.009401709773,0,-2.0268,0.01872,0.01871503,9,2401-8588 & 22034-22226,node_180878
ERR7160875_NC_045512:0,ERR6440908_NC_045512:0,ERR7308920_NC_045512:0,12,6,6,0.000700280245,0,-3.1547,0.0014,0.00140007,6,19862-22028 & 22034-26123,ERR7308920
SRR15199928_NC_045512:0,SRR15629067_NC_045512:0,SRR15993592_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,7878,0-5524 & 13695-22025,SRR15993592
ERR10731620_NC_045512:0,ERR10932736_NC_045512:0,ERR10931828_NC_045512:0,6,8,8,0.002331002848,0,-2.6325,0.00466,0.004656572,8886,0-705 & 10766-21017,ERR10931828
ERR9909566_NC_045512:0,ERR10015485_NC_045512:0,ERR10306608_NC_045512:0,27,6,6,2.5280611e-05,0,-4.5972,5e-05,5.056058e-05,8,685-685 & 693-1423,ERR10306608
SRR14380714_NC_045512:0,SRR11578127_NC_045512:0,SRR14399101_NC_045512:0,25,5,5,0.000182448464,0,-3.7389,0.00036,0.0003648636,7,25867-28876 & 28883-29196,SRR14399101
ERR6203132_NC_045512:0,ERR7402709_NC_045512:0,ERR7684935_NC_045512:0,7,8,8,0.001243201434,0,-2.9055,0.00248,0.002484857,7878,0-8865 & 17428-22025,ERR7684935
SRR15628585_NC_045512:0,SRR16022701_NC_045512:0,node_182178_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,18462-22025 & 22034-25725,node_182178
SRR17135682_NC_045512:0,SRR15391656_NC_045512:0,SRR20226771_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,21597-22025 & 22034-25995,SRR20226771
ERR7135363_NC_045512:0,ERR6203132_NC_045512:0,ERR7696866_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,17331-22025 & 22034-22879,ERR7696866
ERR6849655_NC_045512:0,ERR6440908_NC_045512:0,ERR7238507_NC_045512:0,12,6,6,0.000700280245,0,-3.1547,0.0014,0.00140007,6,19961-22028 & 22034-26318,ERR7238507
ERR6203132_NC_045512:0,node_179905_NC_045512:0,node_182356_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9,815-22025 & 22034-27648,node_182356
ERR10089282_NC_045512:0,ERR5006866_NC_045512:0,ERR5304348_NC_045512:0,15,25,25,3.98e-10,0,-9.4004,0.0,7.955186e-10,1932,0-911 & 25971-27971,ERR5304348
ERR6203132_NC_045512:0,node_175111_NC_045512:0,node_181781_NC_045512:0,10,7,7,0.000565610884,0,-3.2475,0.00113,0.001130902,9,19977-22025 & 22034-25584,node_181781
SRR17330843_NC_045512:0,SRR15518829_NC_045512:0,SRR20263943_NC_045512:0,8,7,7,0.001398601336,0,-2.8543,0.0028,0.002795247,9,18761-22025 & 22034-23265,SRR20263943
ERR7318970_NC_045512:0,ERR6492325_NC_045512:0,ERR7377859_NC_045512:0,17,6,6,0.000178311398,0,-3.7488,0.00036,0.000356591,6,20181-22028 & 22034-24779,ERR7377859
ERR6758732_NC_045512:0,ERR7145398_NC_045512:0,ERR6766013_NC_045512:0,16,6,6,0.000227842349,0,-3.6424,0.00046,0.0004556328,6,16734-22028 & 22034-22223,ERR6766013
ERR9821533_NC_045512:0,ERR10738159_NC_045512:0,ERR9940303_NC_045512:0,9,15,15,7.648162e-06,0,-5.1164,2e-05,1.529627e-05,7085,15432-22302 & 29387-29903,ERR9940303
SRR20952235_NC_045512:0,ERR6440908_NC_045512:0,SRR20249756_NC_045512:0,19,7,6,0.000723624195,0,-3.1405,0.00145,0.001446725,6,21268-22028 & 22034-23717,SRR20249756
ERR6440908_NC_045512:0,SRR17078128_NC_045512:0,node_189561_NC_045512:0,17,10,6,0.024616882205,0,-1.6088,0.04863,0.04862777,6,20670-22028 & 22034-23415,node_189561
ERR6598531_NC_045512:0,ERR6834468_NC_045512:0,ERR6830767_NC_045512:0,5,6,6,0.012987013906,0,-1.8865,0.02581,0.02580537,6,18079-22028 & 22034-23050,ERR6830767
ERR6760158_NC_045512:0,ERR7294495_NC_045512:0,node_180681_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,10138-22025 & 22034-22225,node_180681
ERR7489503_NC_045512:0,ERR7239088_NC_045512:0,ERR8178285_NC_045512:0,14,4,4,0.004901961423,0,-2.3096,0.00978,0.009779894,5,22444-25332 & 25337-28298,ERR8178285
SRR16245660_NC_045512:0,ERR6531421_NC_045512:0,SRR16196766_NC_045512:0,12,11,9,0.001888204832,0,-2.724,0.00377,0.003772844,803,7851-21231 & 22034-25074,SRR16196766
SRR22668161_NC_045512:0,ERR10489394_NC_045512:0,SRR23358540_NC_045512:0,16,31,30,4.9e-10,0,-9.3096,0.0,9.805539e-10,11750,11750-12442 & 28313-29903,SRR23358540
ERR6862094_NC_045512:0,ERR6203132_NC_045512:0,ERR7239731_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,18021-22025 & 22034-29903,ERR7239731
SRR20117827_NC_045512:0,ERR6611098_NC_045512:0,ERR6760184_NC_045512:0,9,42,37,0.003532083938,0,-2.452,0.00705,0.007051692,518,518-2163 & 27875-29903,ERR6760184
ERR7375109_NC_045512:0,ERR6761066_NC_045512:0,ERR7377917_NC_045512:0,14,7,6,0.00241658045,0,-2.6168,0.00483,0.004827321,6,20262-22028 & 22034-25699,ERR7377917
ERR6512170_NC_045512:0,SRR16153387_NC_045512:0,ERR6886412_NC_045512:0,10,9,9,0.000119076001,0,-3.9242,0.00024,0.0002381378,296,21299-22025 & 22321-23938,ERR6886412
SRR15628757_NC_045512:0,SRR16504126_NC_045512:0,node_182016_NC_045512:0,12,14,10,0.011778167449,0,-1.9289,0.02342,0.02341761,2000,15810-21759 & 23759-25253,node_182016
SRR18782255_NC_045512:0,SRR20356977_NC_045512:0,SRR20395155_NC_045512:0,6,6,6,0.007575758267,0,-2.1206,0.01509,0.01509412,8877,521-2468 & 11345-15509,SRR20395155
ERR6175175_NC_045512:0,SRR20259576_NC_045512:0,ERR6882837_NC_045512:0,15,7,7,9.3817434e-05,0,-4.0277,0.00019,0.0001876261,9,21137-22025 & 22034-22050,ERR6882837
ERR5392008_NC_045512:0,ERR5458848_NC_045512:0,ERR5458865_NC_045512:0,8,9,9,0.000370218098,0,-3.4315,0.00074,0.0007402991,3653,17799-23070 & 26723-27058,ERR5458865
SRR18780531_NC_045512:0,ERR10513102_NC_045512:0,SRR21349392_NC_045512:0,65,5,4,0.000370651396,0,-3.431,0.00074,0.0007411654,4,26873-27381 & 27385-29509,SRR21349392
SRR19721298_NC_045512:0,ERR9968076_NC_045512:0,SRR20304164_NC_045512:0,10,13,12,0.000193170694,0,-3.7141,0.00039,0.0003863041,4741,103-6591 & 23041-25265,SRR20304164
ERR7144876_NC_045512:0,ERR6766013_NC_045512:0,ERR7145398_NC_045512:0,16,6,6,0.000227842349,0,-3.6424,0.00046,0.0004556328,6,16734-22028 & 22034-22223,ERR7145398
ERR10000238_NC_045512:0,SRR19722863_NC_045512:0,SRR21642040_NC_045512:0,10,24,24,8.3887e-08,0,-7.0763,0.0,1.677749e-07,2645,0-1214 & 26811-27258,SRR21642040
ERR7505269_NC_045512:0,SRR19945547_NC_045512:0,ERR8214964_NC_045512:0,21,8,8,5.125642e-06,0,-5.2903,1e-05,1.025126e-05,10,17122-22024 & 22034-22501,ERR8214964
ERR6647643_NC_045512:0,ERR6605289_NC_045512:0,ERR6826236_NC_045512:0,14,6,6,0.000386996951,0,-3.4123,0.00077,0.0007738441,6,18318-22028 & 22034-27653,ERR6826236
ERR6568301_NC_045512:0,ERR6488795_NC_045512:0,ERR6631463_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9,8758-22025 & 22034-23041,ERR6631463
ERR6203132_NC_045512:0,SRR16381044_NC_045512:0,node_182355_NC_045512:0,11,7,7,0.000377073913,0,-3.4236,0.00075,0.0007540056,9,20388-22025 & 22034-22908,node_182355
SRR16383989_NC_045512:0,ERR6768972_NC_045512:0,SRR16383990_NC_045512:0,29,5,5,0.000107814398,0,-3.9673,0.00022,0.0002156172,5,22027-22029 & 22034-22202,SRR16383990
ERR6900347_NC_045512:0,ERR6440908_NC_045512:0,ERR7234500_NC_045512:0,14,6,6,0.000386996951,0,-3.4123,0.00077,0.0007738441,6,18345-22028 & 22034-23367,ERR7234500
ERR6733431_NC_045512:0,ERR6440908_NC_045512:0,ERR6836742_NC_045512:0,15,6,6,0.000294854806,0,-3.5304,0.00059,0.0005896227,6,20937-22028 & 22034-22096,ERR6836742
SRR15818867_NC_045512:0,SRR16834680_NC_045512:0,node_181831_NC_045512:0,5,6,6,0.012987013906,0,-1.8865,0.02581,0.02580537,9,18366-22025 & 22034-23281,node_181831
ERR8214896_NC_045512:0,ERR6634211_NC_045512:0,ERR8250720_NC_045512:0,17,6,6,0.000178311398,0,-3.7488,0.00036,0.000356591,6,20887-22028 & 22034-22594,ERR8250720
ERR8212724_NC_045512:0,ERR6884343_NC_045512:0,ERR8245085_NC_045512:0,23,5,5,0.000244200259,0,-3.6123,0.00049,0.0004883409,5,22027-22029 & 22034-22046,ERR8245085
ERR6840063_NC_045512:0,ERR6768250_NC_045512:0,ERR7235713_NC_045512:0,10,10,9,0.001033796114,0,-2.9856,0.00207,0.002066523,7878,0-2244 & 15853-22025,ERR7235713
ERR7235648_NC_045512:0,ERR6568434_NC_045512:0,ERR7047712_NC_045512:0,15,4,4,0.004127967637,0,-2.3843,0.00824,0.008238895,5,23755-23954 & 23959-25351,ERR7047712
SRR19279245_NC_045512:0,ERR7233601_NC_045512:0,SRR20259179_NC_045512:0,17,7,7,5.2007497e-05,0,-4.2839,0.0001,0.0001040123,9,21396-22025 & 22034-22091,SRR20259179
ERR6882103_NC_045512:0,ERR6492325_NC_045512:0,ERR6884343_NC_045512:0,15,6,6,0.000294854806,0,-3.5304,0.00059,0.0005896227,6,20181-22028 & 22034-24377,ERR6884343
ERR6320113_NC_045512:0,ERR6699085_NC_045512:0,ERR6568434_NC_045512:0,7,4,4,0.024242429063,0,-1.6154,0.0479,0.04789716,5,19549-23954 & 23959-29678,ERR6568434
SRR16040811_NC_045512:0,SRR20117747_NC_045512:0,node_322442_NC_045512:0,11,7,6,0.005907491315,0,-2.2286,0.01178,0.01178008,6,21305-22028 & 22034-25707,node_322442
ERR6920915_NC_045512:0,ERR7239088_NC_045512:0,ERR7142322_NC_045512:0,17,4,4,0.003007519059,0,-2.5218,0.00601,0.006005993,5,23655-25332 & 25337-29735,ERR7142322
SRR15874541_NC_045512:0,ERR7318562_NC_045512:0,SRR15877561_NC_045512:0,18,6,6,0.000141163197,0,-3.8503,0.00028,0.0002823065,6,19859-22028 & 22034-23556,SRR15877561
ERR6205935_NC_045512:0,ERR6820661_NC_045512:0,node_180733_NC_045512:0,7,8,7,0.01538461633,0,-1.8129,0.03053,0.03053255,9,186-5576 & 22034-25612,node_180733
SRR19260589_NC_045512:0,ERR6491956_NC_045512:0,SRR20116121_NC_045512:0,9,8,7,0.005964623764,0,-2.2244,0.01189,0.01189367,9,15931-22025 & 22034-28296,SRR20116121
ERR7495958_NC_045512:0,ERR6605289_NC_045512:0,ERR8251790_NC_045512:0,13,7,7,0.000180598567,0,-3.7433,0.00036,0.0003611645,9,11800-22025 & 22034-23475,ERR8251790
SRR16527271_NC_045512:0,ERR7239527_NC_045512:0,SRR16606235_NC_045512:0,12,7,7,0.000257997948,0,-3.5884,0.00052,0.0005159293,9,21249-22025 & 22034-22857,SRR16606235
ERR6134913_NC_045512:0,ERR6203132_NC_045512:0,ERR6491075_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9,18529-22025 & 22034-29903,ERR6491075
SRR20232787_NC_045512:0,SRR15199972_NC_045512:0,SRR20247205_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,16049-22025 & 22034-25675,SRR20247205
SRR22295763_NC_045512:0,ERR10706865_NC_045512:0,ERR10481476_NC_045512:0,23,27,26,1e-11,0,-10.9813,0.0,2.088053e-11,6299,20235-22014 & 28313-29903,ERR10481476
ERR5381053_NC_045512:0,ERR5025462_NC_045512:0,ERR5181396_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,3416,0-2483 & 21647-26487,ERR5181396
SRR16923495_NC_045512:0,SRR20232770_NC_045512:0,SRR20261476_NC_045512:0,26,4,4,0.000985221937,0,-3.0065,0.00197,0.001969473,14,14014-15854 & 15868-15873,SRR20261476
ERR8561726_NC_045512:0,ERR8287258_NC_045512:0,ERR9365679_NC_045512:0,12,6,6,0.000700280245,0,-3.1547,0.0014,0.00140007,9,5924-13905 & 13914-20133,ERR9365679
SRR17418968_NC_045512:0,SRR18246150_NC_045512:0,SRR18279402_NC_045512:0,5,6,6,0.012987013906,0,-1.8865,0.02581,0.02580537,170,0-17969 & 28080-29733,SRR18279402
SRR16752881_NC_045512:0,SRR16527246_NC_045512:0,SRR20226343_NC_045512:0,13,8,8,6.8799462e-05,0,-4.1624,0.00014,0.0001375942,10,21710-22025 & 22035-24780,SRR20226343
ERR10020874_NC_045512:0,SRR22743842_NC_045512:0,SRR22734395_NC_045512:0,10,11,11,3.1186566e-05,0,-4.506,6e-05,6.237216e-05,7305,0-1777 & 16936-22598,SRR22734395
ERR7563248_NC_045512:0,ERR7268953_NC_045512:0,ERR8187981_NC_045512:0,13,4,4,0.005882353522,0,-2.2304,0.01173,0.0117301,4,25352-26489 & 26493-27577,ERR8187981
SRR15556478_NC_045512:0,node_177504_NC_045512:0,SRR15776056_NC_045512:0,9,25,20,0.022988511249,0,-1.6385,0.04545,0.04544855,1877,1877-5182 & 20719-25686,SRR15776056
ERR10000006_NC_045512:0,SRR22319644_NC_045512:0,SRR22294791_NC_045512:0,5,10,10,0.001998002408,0,-2.6994,0.00399,0.003992013,6979,6979-12308 & 27514-29903,SRR22294791
ERR5989944_NC_045512:0,ERR5181396_NC_045512:0,ERR5989382_NC_045512:0,18,4,4,0.002597403014,0,-2.5855,0.00519,0.00518806,4,25782-26489 & 26493-28094,ERR5989382
SRR15199972_NC_045512:0,SRR17219806_NC_045512:0,node_181405_NC_045512:0,11,9,7,0.01024053432,0,-1.9897,0.02038,0.0203762,9,12534-13558 & 22034-23853,node_181405
ERR9893296_NC_045512:0,ERR10046112_NC_045512:0,ERR10559415_NC_045512:0,8,23,22,3.0549934e-05,0,-4.515,6e-05,6.109894e-05,10323,10323-12158 & 28694-29903,ERR10559415
ERR6203132_NC_045512:0,SRR16660078_NC_045512:0,node_266444_NC_045512:0,13,8,7,0.001282618381,0,-2.8919,0.00256,0.002563592,9,21145-22025 & 22034-22063,node_266444
SRR20762631_NC_045512:0,ERR6491956_NC_045512:0,SRR20258542_NC_045512:0,10,7,7,0.000565610884,0,-3.2475,0.00113,0.001130902,9,20603-22025 & 22034-22590,SRR20258542
ERR6881205_NC_045512:0,ERR6203132_NC_045512:0,ERR6840063_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,20274-22025 & 22034-25646,ERR6840063
SRR15717755_NC_045512:0,ERR7239527_NC_045512:0,SRR15864066_NC_045512:0,12,7,7,0.000257997948,0,-3.5884,0.00052,0.0005159293,9,15892-22025 & 22034-22857,SRR15864066
ERR6203132_NC_045512:0,SRR16781977_NC_045512:0,node_181554_NC_045512:0,10,7,7,0.000565610884,0,-3.2475,0.00113,0.001130902,9,16975-22025 & 22034-23757,node_181554
SRR16384605_NC_045512:0,ERR6203132_NC_045512:0,SRR15818885_NC_045512:0,10,8,7,0.003907857463,0,-2.4081,0.0078,0.007800444,9,14605-22025 & 22034-27337,SRR15818885
ERR10175106_NC_045512:0,ERR10291765_NC_045512:0,ERR10175168_NC_045512:0,7,14,14,6.8799462e-05,0,-4.1624,0.00014,0.0001375942,4898,19011-22992 & 27890-29613,ERR10175168
ERR7369199_NC_045512:0,ERR7352054_NC_045512:0,ERR7715835_NC_045512:0,8,18,18,5.760831e-06,0,-5.2395,1e-05,1.152163e-05,4386,0-1418 & 20758-25517,ERR7715835
ERR6903640_NC_045512:0,ERR6492325_NC_045512:0,ERR7303734_NC_045512:0,14,6,6,0.000386996951,0,-3.4123,0.00077,0.0007738441,6,20181-22028 & 22034-24779,ERR7303734
SRR16546558_NC_045512:0,SRR15138579_NC_045512:0,SRR16567155_NC_045512:0,12,9,9,4.4228233e-05,0,-4.3543,9e-05,8.845451e-05,9709,14014-16191 & 25900-28006,SRR16567155
ERR7285078_NC_045512:0,ERR6816656_NC_045512:0,ERR7795899_NC_045512:0,12,4,4,0.007142858114,0,-2.1461,0.01423,0.0142347,4,20946-26489 & 26493-29542,ERR7795899
ERR6885051_NC_045512:0,SRR15584959_NC_045512:0,node_181577_NC_045512:0,11,8,8,0.000158767987,0,-3.7992,0.00032,0.0003175108,4654,14599-17380 & 22034-24871,node_181577
ERR6638233_NC_045512:0,ERR6203132_NC_045512:0,ERR6495467_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,10,8541-22025 & 22035-25664,ERR6495467
ERR7235536_NC_045512:0,ERR6203132_NC_045512:0,ERR6768833_NC_045512:0,10,10,9,0.001033796114,0,-2.9856,0.00207,0.002066523,11,20856-22024 & 22035-25871,ERR6768833
ERR7110053_NC_045512:0,ERR6445757_NC_045512:0,ERR7371565_NC_045512:0,6,6,6,0.007575758267,0,-2.1206,0.01509,0.01509412,6,21850-22028 & 22034-27010,ERR7371565
SRR16067801_NC_045512:0,ERR6203132_NC_045512:0,SRR16706536_NC_045512:0,13,8,7,0.001282618381,0,-2.8919,0.00256,0.002563592,9,18412-22025 & 22034-22343,SRR16706536
SRR16380706_NC_045512:0,SRR17377799_NC_045512:0,node_181896_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,3572,14184-22025 & 25597-29903,node_181896
SRR18368410_NC_045512:0,ERR8150270_NC_045512:0,ERR9085156_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,8162,0-2468 & 16745-21741,ERR9085156
SRR17625230_NC_045512:0,SRR20180237_NC_045512:0,SRR20117186_NC_045512:0,8,7,6,0.017560219392,0,-1.7555,0.03481,0.03481208,6,18795-22028 & 22034-27381,SRR20117186
SRR20234418_NC_045512:0,SRR17078121_NC_045512:0,node_181703_NC_045512:0,5,8,8,0.004662005231,0,-2.3314,0.0093,0.009302276,10,16275-22025 & 22035-24063,node_181703
SRR21796069_NC_045512:0,SRR22239738_NC_045512:0,SRR22844195_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,6008,0-3502 & 9858-23895,SRR22844195
ERR5933097_NC_045512:0,ERR6555340_NC_045512:0,ERR7044036_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,7891,7851-17038 & 24929-29252,ERR7044036
SRR20252780_NC_045512:0,ERR6203132_NC_045512:0,SRR20259867_NC_045512:0,17,7,7,5.2007497e-05,0,-4.2839,0.0001,0.0001040123,9,21724-22025 & 22034-23896,SRR20259867
ERR7007842_NC_045512:0,ERR6634797_NC_045512:0,ERR7150033_NC_045512:0,7,8,8,0.001243201434,0,-2.9055,0.00248,0.002484857,10,21077-22024 & 22034-28703,ERR7150033
SRR15552708_NC_045512:0,SRR16386287_NC_045512:0,SRR16099131_NC_045512:0,29,5,5,0.000107814398,0,-3.9673,0.00022,0.0002156172,2224,1267-4179 & 6403-8985,SRR16099131
ERR7019326_NC_045512:0,ERR6650168_NC_045512:0,ERR7028215_NC_045512:0,7,12,12,0.000158768002,0,-3.7992,0.00032,0.0003175108,7014,4516-10454 & 23040-27405,ERR7028215
