P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p).1,min_rec_length,breakpoints,recombinant
SRR20177984_NC_045512:0,SRR16706618_NC_045512:0,SRR20233242_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,10.0,18086-22024 & 22034-29903,SRR20233242
SRR23897000_NC_045512:0,ERR12131829_NC_045512:0,SRR24114513_NC_045512:0,33,3,3,0.004761904944,0,-2.3222,0.0095,0.009501134,3.0,19326-21041 & 21044-21809,SRR24114513
SRR17125415_NC_045512:0,SRR15518651_NC_045512:0,SRR20177842_NC_045512:0,16,6,5,0.004516639747,0,-2.3452,0.00901,0.009012879,5.0,12132-22029 & 22034-22536,SRR20177842
SRR20263943_NC_045512:0,ERR6171435_NC_045512:0,node_181722_NC_045512:0,5,18,17,0.00329876109,0,-2.4816,0.00659,0.00658664,10323.0,10323-13307 & 28008-29903,node_181722
ERR5181396_NC_045512:0,ERR5703101_NC_045512:0,ERR5764829_NC_045512:0,3,13,13,0.007142857648,0,-2.1461,0.01423,0.01423469,3413.0,0-6334 & 25483-26490,ERR5764829
ERR11795649_NC_045512:0,SRR18574863_NC_045512:0,SRR18745294_NC_045512:0,3,11,11,0.010989011265,0,-1.959,0.02186,0.02185726,2866.0,0-504 & 21596-27037,SRR18745294
ERR5957942_NC_045512:0,ERR12850214_NC_045512:0,ERR12851776_NC_045512:0,4,9,9,0.006993007846,0,-2.1553,0.01394,0.01393711,1606.0,0-5021 & 18982-28297,ERR12851776
ERR8645233_NC_045512:0,ERR8272348_NC_045512:0,ERR12420108_NC_045512:0,44,3,3,0.002775208093,0,-2.5567,0.00554,0.005542714,3.0,27384-28249 & 28252-29509,ERR12420108
ERR6762270_NC_045512:0,ERR6864931_NC_045512:0,ERR7007042_NC_045512:0,6,15,13,0.017801860347,0,-1.7495,0.03529,0.03528681,2270.0,509-2942 & 21725-27592,ERR7007042
SRR19259451_NC_045512:0,ERR11742306_NC_045512:0,SRR19300797_NC_045512:0,15,4,4,0.004127967637,0,-2.3843,0.00824,0.008238895,5.0,18818-21300 & 21305-22479,SRR19300797
ERR11764255_NC_045512:0,ERR13282197_NC_045512:0,node_518260_NC_045512:0,7,10,10,0.000411353394,0,-3.3858,0.00082,0.0008225376,1619.0,5924-20416 & 22035-22106,node_518260
SRR21372143_NC_045512:0,ERR10000034_NC_045512:0,SRR20918786_NC_045512:0,9,12,11,0.000615792989,0,-3.2106,0.00123,0.001231207,4798.0,18682-23533 & 28331-29903,SRR20918786
ERR10741756_NC_045512:0,ERR8045071_NC_045512:0,ERR10771991_NC_045512:0,67,4,3,0.004827945028,0,-2.3162,0.00963,0.009632581,3.0,27384-28854 & 28857-29509,ERR10771991
SRR16790037_NC_045512:0,ERR11849799_NC_045512:0,SRR16901758_NC_045512:0,22,4,4,0.001538461773,0,-2.8129,0.00307,0.003074557,4.0,25650-26489 & 26493-26526,SRR16901758
SRR27473100_NC_045512:0,SRR26976438_NC_045512:0,SRR28620111_NC_045512:0,10,77,76,2.15e-10,0,-9.6671,0.0,4.304193e-10,3565.0,3565-5833 & 28959-29903,SRR28620111
SRR16659863_NC_045512:0,SRR15985606_NC_045512:0,SRR20254302_NC_045512:0,12,7,7,0.000257997948,0,-3.5884,0.00052,0.0005159293,9.0,19952-22025 & 22034-23559,SRR20254302
ERR12920649_NC_045512:0,ERR12905431_NC_045512:0,ERR12900126_NC_045512:0,7,41,41,1.08653e-07,0,-6.964,0.0,2.173055e-07,5386.0,5386-8391 & 29228-29903,ERR12900126
ERR7559407_NC_045512:0,ERR7742605_NC_045512:0,ERR7833754_NC_045512:0,14,3,3,0.02205882594,0,-1.6564,0.04363,0.04363106,3.0,26488-26490 & 26493-28530,ERR7833754
SRR20189076_NC_045512:0,ERR13153313_NC_045512:0,SRR19945500_NC_045512:0,15,8,7,0.000675077725,0,-3.1706,0.00135,0.0013497,9.0,21381-22025 & 22034-26226,SRR19945500
ERR11847675_NC_045512:0,ERR12966753_NC_045512:0,node_472760_NC_045512:0,15,6,5,0.005546956323,0,-2.2559,0.01106,0.01106314,6.0,5175-8010 & 8016-15509,node_472760
ERR10000391_NC_045512:0,ERR10000017_NC_045512:0,ERR10119199_NC_045512:0,5,9,9,0.002997003496,0,-2.5233,0.00599,0.005985025,8881.0,9967-19522 & 28403-29903,ERR10119199
SRR18780531_NC_045512:0,ERR10513102_NC_045512:0,SRR21349392_NC_045512:0,65,5,4,0.000370651454,0,-3.431,0.00074,0.0007411655,4.0,26873-27381 & 27385-29509,SRR21349392
ERR6873338_NC_045512:0,ERR6440908_NC_045512:0,ERR7321264_NC_045512:0,13,6,6,0.000515995955,0,-3.2874,0.00103,0.001031726,6.0,18318-22028 & 22034-22325,ERR7321264
SRR16780540_NC_045512:0,SRR15699928_NC_045512:0,node_189882_NC_045512:0,4,12,12,0.002747253049,0,-2.5611,0.00549,0.005486959,9336.0,4455-10321 & 22035-25022,node_189882
ERR9909566_NC_045512:0,ERR10015485_NC_045512:0,ERR10306608_NC_045512:0,27,6,6,2.5280619e-05,0,-4.5972,5e-05,5.05606e-05,8.0,685-685 & 693-1423,ERR10306608
ERR6344272_NC_045512:0,ERR11905494_NC_045512:0,node_335091_NC_045512:0,17,8,7,0.000378152268,0,-3.4223,0.00076,0.0007561615,13.0,28115-28235 & 28248-29556,node_335091
SRR20146104_NC_045512:0,SRR16706744_NC_045512:0,SRR20259857_NC_045512:0,3,10,10,0.013986015692,0,-1.8543,0.02778,0.02777642,509.0,509-10800 & 25905-29903,SRR20259857
ERR7540529_NC_045512:0,ERR7157064_NC_045512:0,ERR7682786_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3.0,21995-25334 & 25337-25613,ERR7682786
SRR23183188_NC_045512:0,ERR10165359_NC_045512:0,SRR23728976_NC_045512:0,38,6,4,0.004734063987,0,-2.3248,0.00945,0.009445717,5048.0,210-1818 & 6866-12159,SRR23728976
SRR15893692_NC_045512:0,SRR16948386_NC_045512:0,node_189813_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9.0,8278-22025 & 22034-23247,node_189813
ERR6070238_NC_045512:0,SRR20179445_NC_045512:0,node_188661_NC_045512:0,20,3,3,0.011857707985,0,-1.926,0.02357,0.02357481,602.0,22555-26883 & 27485-28006,node_188661
SRR21045486_NC_045512:0,ERR6301712_NC_045512:0,SRR20178527_NC_045512:0,16,4,4,0.003508772468,0,-2.4548,0.00701,0.007005233,4.0,19524-27877 & 27881-27881,SRR20178527
SRR21328822_NC_045512:0,ERR8091475_NC_045512:0,SRR19835099_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,10081.0,9802-15508 & 27040-29624,SRR19835099
SRR17135682_NC_045512:0,SRR15391656_NC_045512:0,SRR20226771_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9.0,21597-22025 & 22034-25995,SRR20226771
ERR10000132_NC_045512:0,SRR24599075_NC_045512:0,node_697863_NC_045512:0,8,40,35,0.016603929922,0,-1.7798,0.03293,0.03293217,170.0,0-403 & 28372-29733,node_697863
SRR15385725_NC_045512:0,SRR15199972_NC_045512:0,SRR15893776_NC_045512:0,9,7,7,0.000874125923,0,-3.0584,0.00175,0.001747488,9.0,13482-22025 & 22034-25400,SRR15893776
ERR8476408_NC_045512:0,ERR8266002_NC_045512:0,ERR8476414_NC_045512:0,86,6,6,1.22008e-07,0,-6.9136,0.0,2.440159e-07,8.0,210-685 & 693-2667,ERR8476414
DRR321274_NC_045512:0,ERR6887655_NC_045512:0,node_63065_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3.0,4237-5512 & 5515-10754,node_63065
SRR19279245_NC_045512:0,SRR15948433_NC_045512:0,SRR20259179_NC_045512:0,10,7,7,0.000565610884,0,-3.2475,0.00113,0.001130902,9.0,7834-22025 & 22034-22091,SRR20259179
ERR6849655_NC_045512:0,ERR6440908_NC_045512:0,ERR7238507_NC_045512:0,12,6,6,0.000700280187,0,-3.1547,0.0014,0.00140007,6.0,19961-22028 & 22034-26318,ERR7238507
ERR6329037_NC_045512:0,ERR6425163_NC_045512:0,ERR6380511_NC_045512:0,15,4,4,0.004127967637,0,-2.3843,0.00824,0.008238895,4.0,19962-21302 & 21306-25002,ERR6380511
ERR10489136_NC_045512:0,ERR10000238_NC_045512:0,node_701704_NC_045512:0,15,22,14,0.025287361816,0,-1.5971,0.04994,0.04993527,4673.0,1627-2222 & 25722-26857,node_701704
ERR6435944_NC_045512:0,ERR6822499_NC_045512:0,node_188252_NC_045512:0,7,10,9,0.005810366943,0,-2.2358,0.01159,0.01158697,1933.0,14347-22025 & 23958-25451,node_188252
ERR5991611_NC_045512:0,ERR6726768_NC_045512:0,ERR6726672_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,3413.0,0-4454 & 9522-26490,ERR6726672
ERR13182720_NC_045512:0,ERR6543947_NC_045512:0,ERR6632261_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,7878.0,0-5610 & 13621-22025,ERR6632261
SRR14406569_NC_045512:0,ERR4287486_NC_045512:0,SRR14451191_NC_045512:0,22,3,3,0.009999999776,0,-2.0,0.0199,0.0199,3.0,19389-21302 & 21305-23532,SRR14451191
SRR16850130_NC_045512:0,SRR15313765_NC_045512:0,SRR20186970_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9.0,16687-22025 & 22034-29903,SRR20186970
ERR6827933_NC_045512:0,ERR6192075_NC_045512:0,ERR7235635_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3.0,10870-21302 & 21305-22025,ERR7235635
ERR6854892_NC_045512:0,ERR13182720_NC_045512:0,ERR7309252_NC_045512:0,10,7,7,0.000565610884,0,-3.2475,0.00113,0.001130902,9.0,15260-22025 & 22034-25048,ERR7309252
ERR13158818_NC_045512:0,SRR14855861_NC_045512:0,SRR16839588_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,3948.0,3948-11560 & 26108-29903,SRR16839588
SRR15985176_NC_045512:0,SRR20250176_NC_045512:0,SRR16307205_NC_045512:0,14,7,7,0.000128998974,0,-3.8894,0.00026,0.0002579813,9.0,9565-22025 & 22034-25598,SRR16307205
SRR20706313_NC_045512:0,SRR20095647_NC_045512:0,SRR21211445_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,10947.0,0-3259 & 14926-18956,SRR21211445
ERR13182720_NC_045512:0,ERR11756803_NC_045512:0,ERR7684935_NC_045512:0,7,11,11,0.000251382648,0,-3.5997,0.0005,0.0005027021,7878.0,0-791 & 17428-22025,ERR7684935
SRR15224907_NC_045512:0,ERR6136456_NC_045512:0,node_190375_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,8513.0,5991-10484 & 22802-27381,node_190375
SRR20682627_NC_045512:0,ERR10023209_NC_045512:0,SRR21163600_NC_045512:0,22,3,3,0.009999999776,0,-2.0,0.0199,0.0199,3.0,8140-22597 & 22600-25412,SRR21163600
SRR16843423_NC_045512:0,SRR15947789_NC_045512:0,SRR21331931_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,3413.0,0-2233 & 14635-26490,SRR21331931
ERR10000035_NC_045512:0,ERR10296875_NC_045512:0,SRR21635978_NC_045512:0,6,12,12,0.000377073971,0,-3.4236,0.00075,0.0007540058,2892.0,0-3557 & 20893-27011,SRR21635978
ERR11826612_NC_045512:0,ERR8268990_NC_045512:0,ERR8551406_NC_045512:0,3,12,12,0.008791209199,0,-2.056,0.01751,0.01750513,2866.0,0-3239 & 22600-27037,ERR8551406
SRR28009384_NC_045512:0,SRR28335025_NC_045512:0,ERR12669912_NC_045512:0,7,8,7,0.01538461633,0,-1.8129,0.03053,0.03053255,8568.0,8568-18685 & 28622-29903,ERR12669912
SRR15157846_NC_045512:0,ERR5054963_NC_045512:0,SRR16623848_NC_045512:0,17,3,3,0.015789475292,0,-1.8016,0.03133,0.03132964,3.0,26227-27037 & 27040-28074,SRR16623848
ERR12982284_NC_045512:0,ERR12712015_NC_045512:0,SRR20536005_NC_045512:0,3,19,19,0.002597402781,0,-2.5855,0.00519,0.005188059,3686.0,3686-8014 & 27890-29903,SRR20536005
ERR7301693_NC_045512:0,SRR15554369_NC_045512:0,ERR7311971_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3.0,9663-11283 & 11286-12814,ERR7311971
SRR16185371_NC_045512:0,SRR16697219_NC_045512:0,node_317927_NC_045512:0,7,4,4,0.024242425337,0,-1.6154,0.0479,0.04789716,2618.0,119-6038 & 8656-10206,node_317927
ERR6766815_NC_045512:0,SRR20186461_NC_045512:0,ERR6757288_NC_045512:0,26,6,6,2.9795014e-05,0,-4.5259,6e-05,5.958914e-05,6.0,20532-22028 & 22034-22935,ERR6757288
SRR16630199_NC_045512:0,SRR15534723_NC_045512:0,SRR20232747_NC_045512:0,16,3,3,0.017543861642,0,-1.7559,0.03478,0.03477994,3.0,12068-15865 & 15868-17235,SRR20232747
ERR10045493_NC_045512:0,SRR19649028_NC_045512:0,SRR19782827_NC_045512:0,3,24,24,0.001367521472,0,-2.8641,0.00273,0.002733173,5512.0,5512-11672 & 27890-29903,SRR19782827
SRR17352698_NC_045512:0,ERR13153313_NC_045512:0,SRR20265230_NC_045512:0,18,6,6,0.000141163197,0,-3.8503,0.00028,0.0002823065,6.0,22026-22028 & 22034-25336,SRR20265230
ERR10005637_NC_045512:0,ERR10120246_NC_045512:0,ERR10825679_NC_045512:0,6,6,6,0.007575758733,0,-2.1206,0.01509,0.01509413,3931.0,20148-24440 & 28371-29565,ERR10825679
SRR19688411_NC_045512:0,ERR12753709_NC_045512:0,SRR21346640_NC_045512:0,11,6,5,0.014301875606,0,-1.8446,0.0284,0.02839921,10.0,26801-27873 & 27883-28731,SRR21346640
ERR7006481_NC_045512:0,SRR16307322_NC_045512:0,node_182250_NC_045512:0,18,9,7,0.00118097011,0,-2.9278,0.00236,0.002360546,9.0,19962-22025 & 22034-24847,node_182250
SRR22291431_NC_045512:0,ERR13018626_NC_045512:0,ERR10296869_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,8698.0,0-3872 & 12854-21205,ERR10296869
SRR15819469_NC_045512:0,SRR16225773_NC_045512:0,node_188873_NC_045512:0,5,8,8,0.004662005231,0,-2.3314,0.0093,0.009302276,5580.0,5839-22025 & 27605-29736,node_188873
SRR15201064_NC_045512:0,ERR6112499_NC_045512:0,SRR16161643_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9.0,10273-22025 & 22034-25598,SRR16161643
ERR11761400_NC_045512:0,ERR5181396_NC_045512:0,ERR13132286_NC_045512:0,16,3,3,0.017543861642,0,-1.7559,0.03478,0.03477994,3.0,26488-26490 & 26493-29763,ERR13132286
ERR10777579_NC_045512:0,ERR10382801_NC_045512:0,ERR10777582_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,1546.0,22001-27808 & 29354-29903,ERR10777582
SRR20945794_NC_045512:0,ERR13153313_NC_045512:0,SRR20250958_NC_045512:0,21,8,7,0.000137227442,0,-3.8626,0.00027,0.0002744361,9.0,20436-22025 & 22034-25775,SRR20250958
ERR7563248_NC_045512:0,ERR7742605_NC_045512:0,ERR8187981_NC_045512:0,10,4,4,0.010989011265,0,-1.959,0.02186,0.02185726,4.0,24386-26489 & 26493-27577,ERR8187981
SRR15200343_NC_045512:0,ERR11764426_NC_045512:0,SRR16062990_NC_045512:0,45,4,3,0.010199363343,0,-1.9914,0.02029,0.0202947,3.0,25806-26490 & 26493-27673,SRR16062990
ERR10428779_NC_045512:0,ERR10002876_NC_045512:0,SRR21797150_NC_045512:0,3,11,11,0.010989011265,0,-1.959,0.02186,0.02185726,170.0,0-4538 & 28331-29733,SRR21797150
SRR27322655_NC_045512:0,ERR9967463_NC_045512:0,SRR27492354_NC_045512:0,65,4,3,0.005113933235,0,-2.2912,0.0102,0.01020171,3.0,2334-4419 & 4422-5574,SRR27492354
ERR11343376_NC_045512:0,node_609396_NC_045512:0,SRR26085318_NC_045512:0,33,6,5,0.000384659856,0,-3.4149,0.00077,0.0007691717,9470.0,405-2487 & 11957-15450,SRR26085318
ERR6653567_NC_045512:0,ERR6435944_NC_045512:0,ERR7204515_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9.0,5365-22025 & 22034-23956,ERR7204515
ERR11754911_NC_045512:0,ERR7149087_NC_045512:0,ERR7154343_NC_045512:0,14,3,3,0.02205882594,0,-1.6564,0.04363,0.04363106,3.0,23603-25334 & 25337-25594,ERR7154343
SRR15489271_NC_045512:0,SRR15553516_NC_045512:0,SRR16373762_NC_045512:0,10,25,25,5.992e-08,0,-7.2224,0.0,1.198392e-07,5041.0,0-1818 & 22185-24862,SRR16373762
SRR26444038_NC_045512:0,SRR26444003_NC_045512:0,SRR26444037_NC_045512:0,7,11,10,0.003770739771,0,-2.4236,0.00753,0.007527261,10392.0,0-5219 & 16742-19511,SRR26444037
ERR5469621_NC_045512:0,SRR14199310_NC_045512:0,SRR14199390_NC_045512:0,4,48,47,0.00075722608,0,-3.1208,0.00151,0.001513879,495.0,0-1057 & 28978-29408,SRR14199390
SRR17437444_NC_045512:0,SRR16883472_NC_045512:0,SRR21263167_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9.0,20925-22025 & 22034-24347,SRR21263167
ERR5185786_NC_045512:0,ERR5183148_NC_045512:0,ERR5238292_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,3434.0,2473-17863 & 21297-28092,ERR5238292
SRR20234489_NC_045512:0,ERR6440908_NC_045512:0,SRR20265243_NC_045512:0,20,6,6,9.1213144e-05,0,-4.0399,0.00018,0.000182418,6.0,19366-22028 & 22034-24715,SRR20265243
ERR6725762_NC_045512:0,ERR6627124_NC_045512:0,ERR7306375_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9.0,20932-22025 & 22034-29271,ERR7306375
ERR8171055_NC_045512:0,ERR12840515_NC_045512:0,ERR8241576_NC_045512:0,25,3,3,0.007936508395,0,-2.1004,0.01581,0.01581003,3.0,25463-27381 & 27384-28460,ERR8241576
ERR10002774_NC_045512:0,ERR11551963_NC_045512:0,SRR21641837_NC_045512:0,16,7,6,0.001439893735,0,-2.8417,0.00288,0.002877714,658.0,21789-23016 & 23674-26528,SRR21641837
ERR8069247_NC_045512:0,SRR19933199_NC_045512:0,SRR19827830_NC_045512:0,4,6,6,0.023809526116,0,-1.6232,0.04705,0.04705216,4145.0,1623-10466 & 17677-27381,SRR19827830
ERR13287273_NC_045512:0,SRR16557230_NC_045512:0,SRR16853580_NC_045512:0,3,16,16,0.004127967637,0,-2.3843,0.00824,0.008238895,2023.0,0-4577 & 27508-27880,SRR16853580
ERR13321379_NC_045512:0,ERR12982284_NC_045512:0,ERR13321129_NC_045512:0,58,5,4,0.000511748192,0,-3.2909,0.00102,0.001023234,4.0,2334-3682 & 3686-5719,ERR13321129
SRR24067275_NC_045512:0,SRR23358609_NC_045512:0,SRR23055305_NC_045512:0,4,9,9,0.006993007846,0,-2.1553,0.01394,0.01393711,3416.0,0-7863 & 14272-26487,SRR23055305
ERR7410300_NC_045512:0,ERR11754218_NC_045512:0,ERR7538981_NC_045512:0,18,3,3,0.014285715297,0,-1.8451,0.02837,0.02836735,3.0,27351-27381 & 27384-29691,ERR7538981
ERR5175948_NC_045512:0,ERR5339083_NC_045512:0,ERR5480457_NC_045512:0,3,11,11,0.010989011265,0,-1.959,0.02186,0.02185726,2866.0,0-679 & 24005-27037,ERR5480457
ERR7743439_NC_045512:0,ERR6490974_NC_045512:0,SRR21266622_NC_045512:0,21,5,5,0.000334448181,0,-3.4757,0.00067,0.0006687845,5.0,20703-22029 & 22034-24009,SRR21266622
ERR9857839_NC_045512:0,ERR10045311_NC_045512:0,node_716583_NC_045512:0,8,14,11,0.025283800438,0,-1.5972,0.04993,0.04992833,7663.0,21296-21740 & 29403-29903,node_716583
SRR20251607_NC_045512:0,SRR15891512_NC_045512:0,SRR20263753_NC_045512:0,7,9,9,0.000699300843,0,-3.1553,0.0014,0.001398113,731.0,16995-21303 & 22034-23986,SRR20263753
ERR7284814_NC_045512:0,ERR6440908_NC_045512:0,ERR7367909_NC_045512:0,16,7,6,0.001439893735,0,-2.8417,0.00288,0.002877714,6.0,21789-22028 & 22034-24780,ERR7367909
SRR16066475_NC_045512:0,ERR13161376_NC_045512:0,SRR16529681_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,8602.0,0-5810 & 16594-21301,SRR16529681
ERR7265942_NC_045512:0,ERR6059644_NC_045512:0,ERR7347899_NC_045512:0,17,4,4,0.003007519292,0,-2.5218,0.00601,0.006005993,4.0,16075-27380 & 27384-27565,ERR7347899
SRR20250316_NC_045512:0,ERR6495160_NC_045512:0,SRR19815278_NC_045512:0,12,6,6,0.000700280187,0,-3.1547,0.0014,0.00140007,6.0,20310-22028 & 22034-25482,SRR19815278
ERR5946395_NC_045512:0,ERR6126709_NC_045512:0,ERR6314644_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,2866.0,0-10868 & 24929-27037,ERR6314644
SRR16606235_NC_045512:0,ERR11753599_NC_045512:0,SRR16527271_NC_045512:0,19,8,7,0.000222965464,0,-3.6518,0.00045,0.0004458812,9.0,21249-22025 & 22034-23217,SRR16527271
ERR10024647_NC_045512:0,SRR21797516_NC_045512:0,SRR21539715_NC_045512:0,8,11,9,0.014328810386,0,-1.8438,0.02845,0.02845231,6524.0,0-2111 & 18589-23379,SRR21539715
SRR15541851_NC_045512:0,SRR16466916_NC_045512:0,SRR16307194_NC_045512:0,3,34,34,0.000514800544,0,-3.2884,0.00103,0.001029336,5184.0,5184-5582 & 29528-29903,SRR16307194
ERR10003967_NC_045512:0,SRR23939961_NC_045512:0,SRR22344184_NC_045512:0,6,11,11,0.000565610942,0,-3.2475,0.00113,0.001130902,6379.0,12310-21993 & 28372-29903,SRR22344184
ERR7481897_NC_045512:0,SRR18184621_NC_045512:0,ERR7787816_NC_045512:0,20,3,3,0.011857707985,0,-1.926,0.02357,0.02357481,3.0,18384-20283 & 20286-22991,ERR7787816
ERR9647850_NC_045512:0,ERR9102490_NC_045512:0,ERR9625458_NC_045512:0,7,45,44,2.675945e-06,0,-5.5725,1e-05,5.351883e-06,6127.0,6127-8391 & 29542-29903,ERR9625458
SRR20146104_NC_045512:0,SRR15985184_NC_045512:0,SRR20179725_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9.0,16435-22025 & 22034-29040,SRR20179725
ERR11006399_NC_045512:0,SRR21670893_NC_045512:0,SRR21795943_NC_045512:0,5,52,50,0.001483841217,0,-2.8286,0.00297,0.002965481,147.0,0-2162 & 29754-29756,SRR21795943
SRR21527529_NC_045512:0,ERR10739873_NC_045512:0,SRR22296121_NC_045512:0,42,3,3,0.003030302934,0,-2.5185,0.00605,0.006051423,3.0,12444-21302 & 21305-22000,SRR22296121
ERR10864450_NC_045512:0,ERR10792188_NC_045512:0,node_584298_NC_045512:0,5,10,9,0.023643024266,0,-1.6263,0.04673,0.04672706,4648.0,0-668 & 22332-25255,node_584298
SRR17207556_NC_045512:0,ERR6440908_NC_045512:0,SRR20189663_NC_045512:0,19,7,6,0.000723624195,0,-3.1405,0.00145,0.001446725,6.0,21336-22028 & 22034-24828,SRR20189663
ERR12958216_NC_045512:0,ERR12920563_NC_045512:0,ERR12934671_NC_045512:0,3,19,19,0.002597402781,0,-2.5855,0.00519,0.005188059,2504.0,0-654 & 25625-27399,ERR12934671
ERR5187981_NC_045512:0,ERR7432800_NC_045512:0,ERR7445887_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,1195.0,1195-4962 & 28086-29903,ERR7445887
SRR14356224_NC_045512:0,SRR14857811_NC_045512:0,SRR14898051_NC_045512:0,17,3,3,0.015789475292,0,-1.8016,0.03133,0.03132964,3.0,25650-27037 & 27040-28190,SRR14898051
SRR22114469_NC_045512:0,ERR4583952_NC_045512:0,node_3616_NC_045512:0,10,10,8,0.00838944409,0,-2.0763,0.01671,0.01670851,1659.0,0-2059 & 25655-28244,node_3616
SRR21007991_NC_045512:0,SRR20351451_NC_045512:0,SRR21635902_NC_045512:0,53,3,3,0.001948051853,0,-2.7104,0.00389,0.003892309,3.0,17410-19864 & 19867-19954,SRR21635902
ERR10004416_NC_045512:0,ERR9826369_NC_045512:0,SRR20127349_NC_045512:0,11,23,22,1.272293e-06,0,-5.8954,0.0,2.544584e-06,5002.0,1627-3047 & 23041-25415,SRR20127349
ERR11753866_NC_045512:0,ERR7383744_NC_045512:0,ERR6841286_NC_045512:0,5,6,6,0.012987014838,0,-1.8865,0.02581,0.02580537,8061.0,15952-18979 & 27040-28298,ERR6841286
ERR5026591_NC_045512:0,SRR14155368_NC_045512:0,SRR16619794_NC_045512:0,4,6,6,0.023809526116,0,-1.6232,0.04705,0.04705216,1659.0,0-17613 & 24001-28244,SRR16619794
SRR15628568_NC_045512:0,ERR6127871_NC_045512:0,SRR15518306_NC_045512:0,8,7,7,0.001398601453,0,-2.8543,0.0028,0.002795247,9.0,8958-22025 & 22034-23757,SRR15518306
SRR17358719_NC_045512:0,ERR7823792_NC_045512:0,SRR17367694_NC_045512:0,31,4,4,0.000611153664,0,-3.2138,0.00122,0.001221934,5.0,25855-26462 & 26467-27406,SRR17367694
ERR11029955_NC_045512:0,ERR10123424_NC_045512:0,ERR13018298_NC_045512:0,4,21,20,0.007667984348,0,-2.1153,0.01528,0.01527717,1027.0,0-1683 & 27431-28876,ERR13018298
SRR16160966_NC_045512:0,ERR12795818_NC_045512:0,SRR16160965_NC_045512:0,38,3,3,0.003658536589,0,-2.4367,0.0073,0.007303688,3.0,25352-27037 & 27040-27344,SRR16160965
SRR22241198_NC_045512:0,ERR10512964_NC_045512:0,ERR10805429_NC_045512:0,3,13,13,0.007142857648,0,-2.1461,0.01423,0.01423469,1055.0,0-3815 & 26314-28848,ERR10805429
ERR6308921_NC_045512:0,ERR6761269_NC_045512:0,ERR6491957_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9.0,20080-22025 & 22034-29903,ERR6491957
SRR15364194_NC_045512:0,SRR15588866_NC_045512:0,SRR16602278_NC_045512:0,27,8,8,1.189676e-06,0,-5.9246,0.0,2.379351e-06,3452.0,22227-23894 & 27346-28915,SRR16602278
ERR11923680_NC_045512:0,SRR27143007_NC_045512:0,SRR27106748_NC_045512:0,3,17,17,0.003508772235,0,-2.4548,0.00701,0.007005233,1659.0,0-668 & 27714-28244,SRR27106748
SRR26976433_NC_045512:0,ERR12306865_NC_045512:0,SRR28273033_NC_045512:0,18,67,64,1e-12,0,-11.8977,0.0,2.530993e-12,11727.0,11727-13337 & 29086-29903,SRR28273033
SRR15857526_NC_045512:0,SRR16383717_NC_045512:0,SRR17418578_NC_045512:0,9,9,9,0.000205676712,0,-3.6868,0.00041,0.0004113111,9555.0,5184-10352 & 19907-23283,SRR17418578
SRR20920302_NC_045512:0,ERR10000059_NC_045512:0,node_722857_NC_045512:0,12,6,5,0.011042879894,0,-1.9569,0.02196,0.02196381,9534.0,3165-7418 & 21078-23534,node_722857
SRR23952891_NC_045512:0,ERR11823119_NC_045512:0,SRR23708801_NC_045512:0,32,3,3,0.005042016972,0,-2.2974,0.01006,0.01005861,3.0,405-8139 & 8142-10203,SRR23708801
