usher_node,pango_counts,sc2ts_mrca,sc2ts_num_descendants,sc2ts_closest_recombinant,sc2ts_closest_recombinant_path_len,usher_num_descendants
ERR6367402,{'AY.4': 1},331734,1,-1,2147483648,1
SRR16594571,{'B.1.617.2': 1},584124,1,-1,2147483648,1
node_340834,{'B.1.1.222': 3},2697139,3,-1,2147483648,3
SRR16659958,{'AY.100': 1},584393,6,-1,2147483648,1
node_287554,{'AY.3': 1},370274,1,-1,2147483648,1
ERR7236118,{'AY.121': 1},658619,1,-1,2147483648,1
node_193251,"{'AY.34.1': 30, 'AY.34': 1}",353135,3111,-1,2147483648,31
node_314765,{'AY.122': 2},423743,2,-1,2147483648,2
SRR17355707,{'AY.103': 1},867331,1,-1,2147483648,1
ERR9788940,{'BA.2': 1},1240332,1,-1,2147483648,1
ERR7202458,{'AY.4': 1},636992,1,295320,6,1
ERR6529242,{'AY.4': 1},404339,1,-1,2147483648,1
node_220136,{'AY.39': 1},670417,1,-1,2147483648,1
SRR18787925,{'BA.1.1': 1},1103214,1,-1,2147483648,1
SRR20136106,{'BA.2.12.1': 1},1271677,1,-1,2147483648,1
node_653542,{'BA.2': 2},1113539,2,-1,2147483648,2
SRR14569365,{'B.1.1.7': 1},225946,1,-1,2147483648,1
node_180846,{'AY.4.2': 1},669385,1,295320,7,1
node_180821,{'AY.4.2': 1},672208,1,-1,2147483648,1
ERR10427736,{'BF.7.13': 1},1391761,1,1391762,1,1
node_118679,{'AY.4': 39},579968,39,-1,2147483648,39
ERR6838290,{'AY.4': 1},478804,1,-1,2147483648,1
SRR15892578,{'AY.111': 1},440692,1,-1,2147483648,1
node_377526,{'B.1.1.7': 4},106158,4,-1,2147483648,4
ERR7231659,{'AY.126': 1},630389,1,630390,1,1
node_251790,{'AY.103': 7},397871,7,-1,2147483648,7
ERR8541749,{'BA.1.1': 1},1016087,1,-1,2147483648,1
node_182008,{'AY.117': 2},666765,2,-1,2147483648,2
ERR6887909,{'AY.4': 1},544219,1,295320,5,1
ERR10023806,{'BA.5': 1},1318667,1,1318668,1,1
node_180668,{'B.1.617.2': 3},220139,708356,-1,2147483648,3
node_596365,{'BA.5.2.1': 1},1401887,1,1189192,11,1
node_261872,{'AY.25': 3},834240,3,-1,2147483648,3
ERR7200708,{'AY.4': 1},614541,1,-1,2147483648,1
SRR20259325,{'AY.26': 1},666737,1,-1,2147483648,1
SRR14521437,{'B.1.1.7': 1},234654,1,-1,2147483648,1
SRR20186970,{'AY.39.1': 1},857832,1,857833,1,1
SRR20233568,{'AY.100': 1},710841,1,-1,2147483648,1
SRR21042600,{'BA.5.6': 1},2648086,1,1189192,6,1
node_74756,{'AY.4': 29},238065,612069,-1,2147483648,29
node_182131,{'AY.119': 2},758592,2,295320,10,2
node_505734,{'BA.1': 1},961284,1,961285,1,1
SRR14156602,{'B.1.2': 1},139282,1,-1,2147483648,1
SRR13917176,{'B.1.2': 1},71232,1,-1,2147483648,1
SRR20763752,{'AY.3': 1},666938,1,-1,2147483648,1
node_283201,{'AY.3': 2},484173,2,-1,2147483648,2
node_218625,{'AY.39': 2},346630,2,-1,2147483648,2
SRR20254400,{'AY.25.1': 1},645385,1,-1,2147483648,1
node_505924,{'BA.2.12.1': 2},1318287,2,1318288,1,2
SRR15894473,{'AY.100': 1},357948,1,-1,2147483648,1
node_289350,{'AY.3': 1},627003,1,-1,2147483648,1
SRR15722005,{'AY.3': 1},465720,1,-1,2147483648,1
SRR21220913,{'BA.5.6': 1},1332645,1,1189192,8,1
SRR16245770,{'AY.116.1': 1},506100,3,349841,2,1
SRR19300797,{'AY.103': 1},890388,1,-1,2147483648,1
SRR16221850,{'AY.100': 1},496448,1,-1,2147483648,1
ERR5728516,{'B.1.1.7': 1},209013,1,-1,2147483648,1
node_45167,{'B.1.617.2': 6},2698557,29651,-1,2147483648,6
node_320104,{'AY.122': 3},451363,3,-1,2147483648,3
ERR8237853,{'B.1.617.2': 1},846551,1,-1,2147483648,1
node_394859,{'B.1.1.7': 10},107463,10,-1,2147483648,10
node_181140,{'AY.118': 4},377470,21,-1,2147483648,4
SRR18797556,{'BA.1.1.8': 1},995913,1,-1,2147483648,1
SRR15629144,{'AY.117': 1},400905,1,295320,6,1
node_221728,{'AY.39': 10},766354,10,-1,2147483648,10
node_458283,{'BA.1.1.18': 3},791357,341822,-1,2147483648,3
node_179855,{'AY.124': 21},362781,21,-1,2147483648,21
node_221908,{'AY.39': 3},220139,708356,-1,2147483648,3
SRR20261422,{'AY.100': 1},766970,1,-1,2147483648,1
ERR6609891,{'AY.4': 1},423801,1,-1,2147483648,1
ERR7001244,{'AY.4': 1},528856,1,-1,2147483648,1
SRR20186943,{'AY.39': 1},857824,2,-1,2147483648,1
SRR19305694,{'AY.47': 1},803761,1,803762,1,1
ERR6886657,{'AY.4.5': 1},532897,1,295320,3,1
SRR16741563,{'B.1.1.7': 1},231835,1,-1,2147483648,1
SRR18817892,{'BA.1.1': 1},948115,1,-1,2147483648,1
ERR10804812,{'CH.1.1.14': 1},1425713,1,1425714,1,1
ERR6999528,{'AY.4': 1},528820,42,295320,5,1
SRR20353427,{'BA.1': 1},971953,2,-1,2147483648,1
ERR6421583,{'AY.5': 1},364955,1,364956,1,1
ERR8254824,{'AY.4': 1},861790,1,-1,2147483648,1
ERR9340569,{'BA.1.1': 1},1133894,1,-1,2147483648,1
ERR8963886,{'BA.2': 1},1078866,1,-1,2147483648,1
ERR7023357,{'AY.4': 1},586656,1,-1,2147483648,1
node_332838,{'AY.75': 3},360943,7,-1,2147483648,3
SRR19684839,{'BA.1.1': 1},1081269,1,-1,2147483648,1
node_178375,{'AY.100': 26},569171,29,-1,2147483648,26
SRR20127349,{'BA.5.2.1': 1},1271664,1,1271665,1,1
SRR20111223,{'BA.2': 1},1234628,1,-1,2147483648,1
SRR19693733,{'BA.2.3': 1},1221978,1,1221979,1,1
node_79590,{'AY.4': 1},671975,1,-1,2147483648,1
node_180730,{'AY.4': 2},586953,2,586953,0,2
ERR6603884,{'AY.4': 1},442058,1,-1,2147483648,1
node_331097,{'AY.47': 6},554091,6,-1,2147483648,6
SRR19676043,{'BA.2': 1},1220199,1,-1,2147483648,1
ERR5339353,{'B.1.1.7': 1},136981,1,-1,2147483648,1
SRR20259671,{'AY.107': 1},656704,1,295320,11,1
ERR9194782,{'BA.2': 1},1100316,1,-1,2147483648,1
SRR18887917,{'BA.2': 1},1193853,1,-1,2147483648,1
node_533098,{'BA.2': 3},1220807,3,-1,2147483648,3
node_178493,{'AY.100': 143},463024,144,-1,2147483648,143
SRR20145780,{'AY.3': 1},827184,1,-1,2147483648,1
SRR14313016,{'B.1.1.7': 1},219235,1,-1,2147483648,1
node_130031,{'AY.4': 2},725967,2,-1,2147483648,2
SRR21740397,{'BA.5.2.1': 1},1357643,1,1189192,3,1
ERR8196091,{'BA.1.17.2': 1},910662,1,-1,2147483648,1
SRR17362809,{'AY.103': 1},838985,1,-1,2147483648,1
node_38479,{'B.1.177': 5},172271,5,-1,2147483648,5
node_254632,{'AY.103': 1},627113,1,627114,1,1
node_184101,{'AY.107': 2},383299,3,-1,2147483648,2
node_395467,{'B.1.1.7': 2},2736179,2,-1,2147483648,2
SRR15387612,{'B.1.617.2': 1},357755,1,357756,1,1
SRR16318274,{'AY.25': 1},405948,1,405949,1,1
node_182029,{'AY.42': 17},336011,91,336012,1,17
node_582882,{'BF.5': 2},1362391,2,1189192,10,2
node_176097,{'AY.100': 7},220139,708356,-1,2147483648,7
node_609488,{'BA.5.2.9': 2},1305818,2,1189192,8,2
node_181706,{'AY.100': 2},854189,2,854189,0,2
ERR7238940,{'AY.4': 1},644228,1,-1,2147483648,1
ERR8648324,{'BA.1.17.2': 1},1042255,1,-1,2147483648,1
ERR6405162,{'B.1.617.2': 1},358470,1,-1,2147483648,1
node_192153,{'AY.119': 2},504890,2,295320,7,2
ERR5054236,{'B.1.1.7': 1},79581,1,-1,2147483648,1
ERR6457604,{'AY.4': 1},372127,1,-1,2147483648,1
node_317791,{'AY.122': 56},2736868,56,-1,2147483648,56
SRR20939623,{'AY.3': 1},863083,1,-1,2147483648,1
SRR19834373,{'BA.1.1': 1},1011213,1,-1,2147483648,1
node_181107,{'AY.4': 1},346149,1,295320,3,1
SRR18666339,{'BA.1.1': 1},1003011,1,871356,4,1
node_617296,{'BA.4.6.1': 5},1406723,5,-1,2147483648,5
SRR18220842,{'BA.1.1': 1},1074538,1,-1,2147483648,1
node_218177,{'AY.39': 21},457697,21,-1,2147483648,21
node_608768,{'BA.5.2.1': 8},1208080,27930,1189192,3,8
node_181221,{'AY.118': 6},357670,319,-1,2147483648,6
node_483503,{'BA.1.15': 1},926855,14,-1,2147483648,1
node_181037,{'AY.4': 1},486060,1,486061,1,1
node_345398,{'unclassified': -1},-1,0,-1,2147483648,287763
node_5890,{'B.1.214': 2},224865,2,-1,2147483648,2
SRR16153315,{'AY.39': 1},480358,1,480359,1,1
node_660150,{'BA.2': 2},1113543,2,1113544,1,2
node_70636,{'AY.4': 1},796257,1,-1,2147483648,1
node_221095,{'AY.39': 2},823136,2,-1,2147483648,2
node_176499,{'AY.100': 65},545061,72,-1,2147483648,65
SRR21045027,{'AY.25': 1},711436,1,-1,2147483648,1
SRR18247677,{'BA.1.1.18': 1},1071534,1,-1,2147483648,1
SRR19188450,{'BA.1.1': 1},928116,1,-1,2147483648,1
node_389751,{'B.1.1.7': 4},117576,4,-1,2147483648,4
SRR19690265,{'BA.1.1': 1},1111933,1,-1,2147483648,1
node_556167,"{'BA.5.1.25': 2, 'BA.5.1': 1}",1285282,3,1189192,7,3
node_112699,{'AY.4': 2},625397,2,431516,2,2
node_180838,{'AY.4.2': 23},527865,2025,-1,2147483648,23
node_146814,{'AY.4': 1},773156,1,-1,2147483648,1
node_38914,{'B.1.177.57': 3},49829,3,-1,2147483648,3
node_213883,"{'AY.120': 8, 'AY.4': 3}",421203,11,-1,2147483648,11
SRR19993283,{'AY.44': 1},484421,1,-1,2147483648,1
ERR6999878,{'AY.5': 1},528830,1,-1,2147483648,1
SRR19829210,{'AY.100': 1},962835,1,-1,2147483648,1
node_533526,{'BA.2': 4},1171600,4,-1,2147483648,4
SRR21322647,{'AY.39.1': 1},749379,1,749380,1,1
SRR22472502,{'BA.5.2.1': 1},1318365,1,1318366,1,1
ERR9685465,{'BA.2': 1},1217174,1,-1,2147483648,1
node_427084,{'BA.1.1': 1},1061583,1,-1,2147483648,1
node_660702,{'BA.2': 5},1118591,5,1118591,0,5
ERR6881205,{'AY.112': 1},536833,1,295320,7,1
ERR9736356,{'BA.2.9': 1},1227233,1,-1,2147483648,1
node_299086,{'AY.44': 4},492416,4,-1,2147483648,4
node_181921,{'AY.100': 1},575257,1,-1,2147483648,1
ERR6724966,{'AY.4': 1},473400,1,-1,2147483648,1
ERR8556749,{'BA.2': 1},1009875,1,964555,2,1
node_180827,{'AY.4.2.1': 1},633927,1,295320,8,1
SRR20249587,{'AY.119': 1},743492,1,743493,1,1
ERR9111693,{'BA.1.1': 1},1089691,1,-1,2147483648,1
SRR16829480,{'AY.39': 1},617041,1,617042,1,1
node_572460,"{'BQ.1.8': 689, 'BQ.1.8.2': 158, 'FF.1': 15, 'BQ.1.8.1': 4}",1371013,867,1189192,13,866
SRR16062990,{'AY.54': 1},448751,1,-1,2147483648,1
ERR8020502,{'BA.1': 1},934212,2,-1,2147483648,1
SRR15876884,{'B.1.617.2': 1},432689,1,432690,1,1
ERR7235507,{'AY.4': 1},655049,1,295320,6,1
SRR20251880,{'AY.3.1': 1},754129,1,-1,2147483648,1
ERR9826066,{'BA.2': 1},1250297,1,-1,2147483648,1
node_182302,{'AY.109': 1},482937,1,295320,7,1
SRR19279475,{'AY.44': 1},720507,1,-1,2147483648,1
ERR6644020,{'AY.4': 1},419311,1,-1,2147483648,1
node_294085,{'AY.44': 3},850977,3,-1,2147483648,3
node_380916,{'B.1.1.7': 2},200267,2,-1,2147483648,2
SRR18310316,{'BA.1.14': 1},943540,1,-1,2147483648,1
SRR19814523,{'AY.47': 1},967111,1,967112,1,1
SRR15096457,{'B.1.1.7': 1},1733741,1,-1,2147483648,1
SRR15993313,{'AY.100': 1},440779,1,-1,2147483648,1
SRR21796146,{'BA.5.2.1': 1},1368397,1,1189192,9,1
node_152526,{'AY.4': 29},311371,29,-1,2147483648,29
SRR20226777,{'AY.25': 1},710616,1,-1,2147483648,1
SRR20389899,{'BA.1.1': 1},1118008,1,-1,2147483648,1
node_431427,{'BA.1.1': 1},2431489,1,-1,2147483648,1
ERR8248166,{'AY.4': 1},875058,1,875059,1,1
SRR15982634,{'AY.20': 1},471494,1,-1,2147483648,1
ERR6685184,{'AY.120': 1},459970,1,-1,2147483648,1
node_346665,{'B.1.1.7': 2},201575,2,-1,2147483648,2
node_182013,{'AY.117': 2},754871,2,295320,7,2
SRR20264871,{'AY.103': 1},776994,1,-1,2147483648,1
node_471453,{'BA.1.1.12': 2},1047991,2,-1,2147483648,2
node_516473,{'BA.2.12.1': 2},1297273,2,-1,2147483648,2
SRR15281759,{'B.1.1.7': 1},260096,1,-1,2147483648,1
node_619582,{'BA.4': 10},1256863,10,-1,2147483648,10
node_512163,{'BA.2.12.1': 3},1247657,3,-1,2147483648,3
ERR7682786,{'AY.46.5': 1},815314,1,-1,2147483648,1
SRR19945157,{'BA.1.15': 1},967485,1,-1,2147483648,1
ERR6765462,{'AY.4': 1},417538,1,-1,2147483648,1
node_257751,{'B.1.617.2': 4},701358,4,701359,1,4
node_431295,{'BA.1': 2},2738618,2,-1,2147483648,2
node_182025,{'AY.117': 2},716337,2,716338,1,2
SRR16307159,{'AY.100': 1},530197,1,-1,2147483648,1
node_660977,{'B.1.1.308': 2},44467,2,44468,1,2
ERR7035845,{'AY.4.2': 1},598034,1,598035,1,1
node_345396,{'unclassified': -1},-1,0,-1,2147483648,287807
node_298417,{'AY.44': 1},794540,1,-1,2147483648,1
ERR6848938,{'AY.4': 1},532408,1,-1,2147483648,1
node_186840,{'AY.109': 23},402564,23,-1,2147483648,23
ERR7693817,{'AY.5': 1},684848,1,-1,2147483648,1
SRR16741878,{'B.1.1.7': 1},234984,1,-1,2147483648,1
node_316746,{'AY.122': 1},471870,1,-1,2147483648,1
SRR21270291,{'BA.5.1': 1},1324668,1,1189192,5,1
ERR9935574,{'BA.5.2.26': 1},1290139,1,1189192,8,1
node_93424,{'AY.4.2': 1},797506,1,-1,2147483648,1
node_436074,{'BA.1.1': 1},1053005,1,-1,2147483648,1
SRR16381055,{'AY.46.4': 1},541949,1,-1,2147483648,1
node_556619,"{'BA.5.1': 18, 'BA.5.2': 11}",1436802,871748,-1,2147483648,29
ERR6486533,{'AY.4': 1},346147,1,295320,4,1
node_597573,{'BA.5.2': 1},1364204,1,1189192,6,1
ERR9670965,{'BA.2': 1},1212277,1,1177107,3,1
SRR19933618,{'AY.3': 1},771681,1,-1,2147483648,1
node_182261,{'AY.119': 1},383336,17,295320,6,1
SRR20118601,{'BA.2': 1},2624578,1,-1,2147483648,1
node_297748,{'AY.44': 1},374781,1,-1,2147483648,1
node_35730,{'B.1.177': 2},130133,2,130133,0,2
node_20560,{'B.1.526': 4},260178,4,260179,1,4
ERR6785047,{'AY.120': 1},507792,1,-1,2147483648,1
node_175035,{'AY.100': 4},656812,22,-1,2147483648,4
SRR16791700,{'B.1.1.168': 1},41640,1,-1,2147483648,1
node_182265,{'AY.119': 4},392046,9,-1,2147483648,4
node_582108,{'BA.5.2.1': 1},1382165,1,1189192,6,1
node_219557,{'AY.39': 1},553485,1,-1,2147483648,1
ERR7838576,{'BA.1.1.15': 1},888928,1,-1,2147483648,1
node_181223,{'AY.118': 2},834524,2,823326,1,2
node_186168,{'AY.127': 3},660482,11,660483,1,3
ERR6453413,{'AY.4': 1},356889,1,-1,2147483648,1
SRR16254331,{'AY.100': 1},521523,1,-1,2147483648,1
SRR19941055,{'BA.2.12.1': 1},1256008,1,-1,2147483648,1
node_180878,{'AY.4.2': 1},644255,1,295320,7,1
node_180712,{'AY.4': 2},625562,2,625562,0,2
ERR7308920,{'AY.4': 1},698158,1,698159,1,1
node_531559,"{'BA.2': 149, 'BA.2.23': 5, 'BA.2.5': 6, 'BA.2.56': 1, 'BA.2.10': 8, 'BA.2.1': 1, 'BA.2.64': 1}",887654,527719,-1,2147483648,171
ERR6659999,{'AY.120': 1},459056,1,-1,2147483648,1
node_129631,{'AY.4': 4},476399,4,468967,1,4
node_186632,"{'AY.127': 206, 'AY.127.1': 16}",467278,224,-1,2147483648,222
node_257979,{'AY.25': 2},466939,2,-1,2147483648,2
SRR16736806,{'B.1.1.7': 1},205685,1,-1,2147483648,1
node_147816,{'AY.4': 15},476414,15,-1,2147483648,15
SRR15993592,{'AY.118': 1},448294,1,448295,1,1
ERR10931828,{'CH.1.1': 1},1431987,1,1431988,1,1
ERR10306608,{'BE.1': 1},1372031,1,1372032,1,1
SRR19834271,{'BA.1.1': 1},1019763,2,-1,2147483648,1
SRR15628568,{'AY.20': 1},395077,1,295320,7,1
node_111972,{'AY.4': 6},2718493,6,-1,2147483648,6
node_184882,{'AY.125': 2},850860,2,-1,2147483648,2
node_255138,{'AY.103': 1},670238,1,-1,2147483648,1
SRR15863916,{'AY.100': 1},427764,1,-1,2147483648,1
node_252538,{'AY.103': 6752},220186,1114814,-1,2147483648,6752
node_181564,{'AY.20': 1},823217,1,-1,2147483648,1
ERR5764829,{'B.1.1.7': 1},235633,1,-1,2147483648,1
ERR9104780,{'BA.1.17.2': 1},1095593,1,-1,2147483648,1
node_619455,{'BA.4': 2},1287927,2,-1,2147483648,2
SRR20179733,{'AY.3': 1},812511,1,-1,2147483648,1
node_86663,{'AY.4': 2},810493,2,-1,2147483648,2
ERR9705205,{'BA.2': 1},1218259,1,-1,2147483648,1
ERR9733356,{'BA.4': 1},1235454,1,-1,2147483648,1
ERR7312074,{'AY.4': 1},659105,1,659106,1,1
node_414312,"{'BA.1.1': 28, 'BA.1.20': 1, 'BA.1.15': 10, 'BA.1': 6, 'BA.1.17.2': 1, 'BA.1.15.1': 2, 'B.1.1.529': 1}",851246,342101,-1,2147483648,49
node_23584,{'B.1.375': 2},148226,2,148227,1,2
node_181796,{'AY.100': 1},558333,1,-1,2147483648,1
node_193976,{'AY.126': 40},463126,40,-1,2147483648,40
node_260591,{'AY.25': 2},537540,2,-1,2147483648,2
ERR6605369,{'AY.4': 1},442414,1,-1,2147483648,1
SRR15920794,{'AY.20': 1},475085,1,-1,2147483648,1
node_45184,{'AY.5': 6},325811,6,325811,0,6
ERR7795582,{'AY.4.2.2': 1},882292,1,-1,2147483648,1
SRR20180031,{'AY.118': 1},823325,1,823326,2,1
node_197730,{'AY.5': 2},371112,2,371112,0,2
SRR14399101,{'B.1.1.519': 1},183650,1,-1,2147483648,1
node_588489,{'BA.5.2.1': 2},1322946,2,1189192,9,2
SRR20915250,{'BA.5.1.15': 1},1305557,1,1189192,6,1
SRR20258601,{'AY.103': 1},648098,1,-1,2147483648,1
SRR20146374,{'BA.1.1': 1},894807,1,-1,2147483648,1
SRR14569390,{'B.1.1.7': 1},227304,1,-1,2147483648,1
node_129413,{'AY.4': 2},880796,2,-1,2147483648,2
ERR7684935,{'AY.4': 1},822259,1,822260,1,1
node_414313,"{'BA.1.1': 28, 'BA.1.20': 1, 'BA.1.15': 9, 'BA.1': 6, 'BA.1.17.2': 1, 'BA.1.15.1': 2, 'B.1.1.529': 1}",851246,342101,-1,2147483648,48
node_182178,{'AY.119.2': 29},585176,33,537763,1,29
SRR20261755,{'AY.39': 1},763341,1,-1,2147483648,1
SRR15993772,{'AY.119': 1},448400,1,-1,2147483648,1
SRR22293888,{'BA.5.1.15': 1},1400465,1,1189192,4,1
node_322033,{'AY.20': 2},398379,2,-1,2147483648,2
ERR6620571,{'AY.34.1': 1},421231,2,-1,2147483648,1
node_42994,{'B.1.177.19': 4},58321,4,-1,2147483648,4
node_417579,{'BA.1.15': 7},1115264,7,-1,2147483648,7
SRR20226771,{'AY.116.1': 1},696713,1,349841,1,1
node_304068,{'AY.44': 1},663389,1,-1,2147483648,1
ERR8498533,{'BA.1.1': 1},1004456,1,-1,2147483648,1
node_485447,"{'BA.1.17.2': 1, 'BA.1.1': 1}",1032734,2,-1,2147483648,2
ERR7696866,{'AY.4': 1},863559,1,863560,1,1
SRR15488337,{'B.1.1.7': 1},274411,1,-1,2147483648,1
ERR6836572,{'AY.127': 1},519597,7,-1,2147483648,1
ERR7238507,{'AY.4': 1},678507,1,-1,2147483648,1
SRR15857801,{'AY.44': 1},447876,1,-1,2147483648,1
ERR6493456,{'AY.36': 1},378926,1,-1,2147483648,1
node_182356,{'AY.113': 1},596107,1,596108,1,1
node_182854,{'AY.116.1': 5},460843,6,-1,2147483648,5
node_436105,{'BA.1.1': 3},1121846,3,-1,2147483648,3
ERR5304348,{'B.1.1': 1},98999,1,99000,1,1
SRR16351104,{'AY.39': 1},537798,1,-1,2147483648,1
node_575759,{'BE.1.1.2': 1},1322576,1,1189192,13,1
SRR16527617,{'AY.100': 1},555022,1,-1,2147483648,1
node_265894,{'AY.25': 3},763945,3,-1,2147483648,3
node_411176,{'BA.1.15.1': 2},983589,2,-1,2147483648,2
ERR10778837,{'EF.1.1': 1},1423864,1,1189192,17,1
node_181889,{'AY.100': 2},575326,30,-1,2147483648,2
node_179904,{'AY.113': 24},533249,25,-1,2147483648,24
node_181781,{'AY.100': 1},891348,1,891349,1,1
SRR15698081,{'B.1.177': 1},174494,1,-1,2147483648,1
SRR16222362,{'AY.113': 1},398567,1,-1,2147483648,1
node_619025,{'BA.4': 2},1295792,2,-1,2147483648,2
ERR7024892,{'AY.4': 1},589369,1,-1,2147483648,1
SRR20263943,{'AY.100': 1},808600,5,-1,2147483648,1
SRR16040875,{'AY.44': 1},448157,1,-1,2147483648,1
ERR7377859,{'B.1.617.2': 1},729649,1,729650,1,1
node_618440,{'BA.4': 2},1262498,2,-1,2147483648,2
ERR6766013,{'AY.36': 1},486088,1,-1,2147483648,1
ERR9021872,{'BA.1.1': 1},1091303,1,-1,2147483648,1
node_368609,{'B.1.1.7': 76},137268,76,-1,2147483648,76
SRR16527308,{'AY.103': 1},575312,1,-1,2147483648,1
SRR22136828,{'BA.2.75.1': 1},1348047,1,-1,2147483648,1
node_177462,{'AY.100': 1},562374,1,-1,2147483648,1
ERR10024519,{'BA.4.6': 1},1321897,1,-1,2147483648,1
ERR9940303,{'BA.5.1': 1},1279041,1,1279042,1,1
ERR7802481,{'AY.43': 1},849951,1,-1,2147483648,1
node_181446,{'AY.39': 1},391774,1,-1,2147483648,1
node_182362,{'AY.113': 6},521905,42,295320,7,6
SRR20249756,{'AY.119': 1},747817,1,-1,2147483648,1
SRR16246022,{'AY.100': 1},510692,1,-1,2147483648,1
node_539515,{'BA.2': 3},1335901,21532,1189192,8,3
SRR16622361,{'P.1': 1},270132,1,-1,2147483648,1
SRR17275446,{'B.1.617.2': 1},846619,1,295320,6,1
node_189373,{'AY.119': 37},617347,42,295320,8,37
node_189561,{'AY.119': 2},776976,2,-1,2147483648,2
ERR6830767,{'AY.4': 1},492002,3,-1,2147483648,1
ERR8756530,{'BA.2': 1},1059680,1,1059681,1,1
ERR7761842,{'AY.4': 1},861124,1,-1,2147483648,1
node_180681,{'AY.4': 1},698179,1,295320,3,1
node_180869,{'AY.4.2': 4},238065,612069,-1,2147483648,4
SRR15550529,{'AY.75': 1},373897,1,-1,2147483648,1
SRR16619794,{'B.1.1.7': 1},227404,1,-1,2147483648,1
node_399572,{'B.1.1.7': 1},226971,1,-1,2147483648,1
ERR8178285,{'AY.43': 1},874853,1,-1,2147483648,1
ERR7235635,{'AY.4.2': 1},650311,1,295320,7,1
SRR16196766,{'AY.110': 1},510040,1,-1,2147483648,1
node_21259,{'B.1.526': 4},45989,290406,-1,2147483648,4
node_665582,{'P.1': 6},126468,4339,-1,2147483648,6
SRR23358540,{'BA.2': 1},1430451,1,1430452,1,1
ERR9123984,{'BA.1.18': 1},1083775,1,-1,2147483648,1
ERR7239731,{'AY.4': 1},678514,1,678515,1,1
SRR23612268,{'AY.44': 1},355136,1,355137,1,1
ERR6760184,{'AY.60': 1},440319,1,440320,1,1
ERR7377917,{'AY.4.2': 1},723169,1,-1,2147483648,1
ERR5686734,{'B.1.1.7': 1},203205,1,-1,2147483648,1
node_81299,{'AY.4': 1},700278,1,-1,2147483648,1
node_322018,{'AY.20': 1},512862,1,-1,2147483648,1
ERR9622396,{'BA.2.1': 1},1199470,1,-1,2147483648,1
ERR6886412,{'AY.4': 1},536855,1,536856,1,1
SRR14627990,{'B.1.1.7': 1},257860,1,-1,2147483648,1
ERR6999739,{'AY.4': 1},499337,1,-1,2147483648,1
node_66846,{'AY.4': 7},420244,7,-1,2147483648,7
node_193210,{'AY.34.1': 6},820000,6,-1,2147483648,6
node_525312,{'BA.2': 2},1082114,2,-1,2147483648,2
ERR6656122,{'AY.4': 1},446972,1,-1,2147483648,1
node_181754,{'AY.100': 14},660397,15,-1,2147483648,14
SRR16157275,{'AY.26': 1},495512,1,-1,2147483648,1
node_121593,{'B.1.617.2': 8},640847,10,640848,1,8
SRR19674891,{'BA.2': 1},1204902,1,-1,2147483648,1
SRR15515316,{'B.1.518': 1},16534,1,-1,2147483648,1
node_96603,{'AY.4.2.2': 3},473500,3,-1,2147483648,3
ERR6485055,{'B.1.617.2': 1},325210,1,295320,6,1
SRR20259160,{'B.1.617.2': 1},663414,1,-1,2147483648,1
SRR20953862,{'AY.39': 1},743677,1,-1,2147483648,1
SRR20861848,{'AY.25': 1},925237,1,-1,2147483648,1
node_257815,{'AY.25': 2},728977,2,-1,2147483648,2
ERR6309043,{'AY.4': 1},316188,1,-1,2147483648,1
SRR14152747,{'B.1.2': 1},184830,1,-1,2147483648,1
node_407004,{'B.1.1.7': 3},230318,3,-1,2147483648,3
node_326092,{'AY.26': 1},391499,1,-1,2147483648,1
node_217483,{'AY.39': 3},782458,3,663511,1,3
SRR20250060,{'AY.25.1': 1},748843,1,-1,2147483648,1
node_626155,{'BA.2.3': 1},1140387,1,-1,2147483648,1
node_278714,{'AY.3': 1},432730,1,-1,2147483648,1
node_363925,{'B.1.1.7': 6},45989,290406,-1,2147483648,6
ERR10730075,{'BQ.1.1.2': 1},1416119,1,1189192,16,1
node_182104,{'AY.119': 2},753933,2,295320,12,2
SRR20258716,{'AY.100': 1},652516,1,-1,2147483648,1
ERR6495659,{'AY.4': 1},389480,1,295320,4,1
ERR8123495,{'BA.2.3': 1},956563,1,-1,2147483648,1
node_182016,{'AY.117': 1},685486,1,295320,9,1
node_31857,{'B.1.177': 2},49265,2,-1,2147483648,2
node_91455,{'B.1.617.2': 2},238065,612069,-1,2147483648,2
SRR20938307,{'AY.119': 1},843522,1,-1,2147483648,1
SRR17521936,{'AY.112.2': 1},897110,1,-1,2147483648,1
SRR20395155,{'BA.1.1': 1},1090645,1,-1,2147483648,1
node_324222,"{'AY.9': 3, 'AY.9.2': 1}",238065,612069,-1,2147483648,4
node_180829,{'AY.4.2.1': 11},238065,612069,-1,2147483648,11
node_181365,{'AY.39': 3},744815,3,-1,2147483648,3
node_533025,{'BA.2': 8},1185602,8,-1,2147483648,8
ERR6882837,{'AY.4': 1},559139,1,295320,4,1
node_409403,{'BA.1.15': 1},1183323,1,1183324,1,1
node_331109,{'AY.47': 6},499869,6,499869,0,6
ERR5458865,{'B.1.1.7': 1},144670,1,-1,2147483648,1
SRR18291229,{'AY.25.1': 1},920433,1,-1,2147483648,1
node_181092,{'AY.4': 2},238065,612069,-1,2147483648,2
ERR7170369,{'AY.4': 1},640441,1,-1,2147483648,1
ERR9323228,{'BA.1.1': 1},1119928,1,-1,2147483648,1
